GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
天堂杀手,Paradise Killer,Kaizen Game Works,Fellow Traveller,,,,,,,,,,,,,,,,,"ns, "
天堂为我所有,Heaven Will Be Mine,Pillow Fight,Pillow Fight,最早发售 2018-07-25,false,,,,,,,,,,,,,,,"pc, "
天堂之穹,Heaven's Vault,inkle Ltd.,inkle Ltd.,,,最早发售 2019-04-16,false,,,,,,,,,,,,,"ns, ps4, "
魔法门6：天堂之令,Might and Magic VI: The Mandate of Heaven,New World Computing,3DO,最早发售 1998-04-30,false,,,,,,,,,,,,,,,"pc, "
天堂2 革命,Lineage 2: Revolution,Netmarble Games,Netmarble Games,,,,,,,,,,,,,,,,,"ios, "
寻找天堂,Finding Paradise,Freebird Games,Freebird Games,,,,,,,,,,,,,,,,,"ns, pc, ios, "
天堂的陌生人 最终幻想起源,STRANGER OF PARADISE FINAL FANTASY ORIGIN,Team Ninja,Koei Tecmo,,,,,,,,,,,,,,,,,"xsx|s, ps5, ps4, xb1, "
任天堂明星大乱斗 特别版,大乱闘スマッシュブラザーズ SPECIAL,Sora,Nintendo,,,,,,,,,,,,,,,,,"ns, "
火爆狂飙 天堂 重制版,Burnout Paradise Remastered,Criterion Games,EA,,,,,,,,,,,,,,,,,"ns, ps4, xb1, "
火爆狂飙 天堂,Burnout Paradise,Criterion Games,EA,2008-01-22,false,,,,,,,,,,,,,,,"pc, "
火爆狂飙 冲撞,Burnout Crash,Criterion Games,EA,,,,,,,,,,,,,,,,,"ps3, "
火爆狂飙 统治者,Burnout Dominator,EA,EA,,,,,,,,,,,,,,,,,"psp, "
火爆狂飙 传奇,Burnout Legends,Criterion Games,EA,,,,,,,,,,,,,,,,,"psp, "
火爆狂飙 复仇,Burnout Revenge,Criterion Games,EA,,,,,,,,,,,,,,,,,"x360, "
研修医 天堂独太2 生命的天平,研修医 天堂独太2 〜命の天秤〜,冒险,Spike Chunsoft,,,,,,,,,,,,,,,,,"nds, "
任天堂战争,ファミコンウォーズ,Intelligent Systems,Nintendo,,,,,,,,,,,,,,,,,"wiiu, 3ds, wii, "
任天堂Labo,Nintendo Labo,Nintendo,Nintendo,,,,,,,,,,,,,,,,,"ns, "
JOJO的奇妙冒险：天堂之眼,JoJo's Bizarre adventure: Eyes of Heaven,CyberConnect2,Bandai Namco,,,2015-12-17,false,,,,,,,,,,,,,"ps4, "
学园天堂2：加倍争夺战,Gakuen Heaven 2: Double Scramble,Spray,Prototype,,,,,,,,,,,,,,,2015-04-01,false,"psv, "
学园天堂：男孩子的爱情争夺战,Gakuen Heaven: Boy's Love Scramble!,Spray,Prototype,,,,,,,,,,,,,,,2015-02-11,false,"psv, "
任天堂明星大乱斗Wii U,Super Smash Bros. for Wii U,Sora,Nintendo,,,,,,,,,,,,,,,,,"wiiu, "
任天堂明星大乱斗3DS,Super Smash Bros. for Nintendo 3DS,Sora,Nintendo,,,,,,,,,,,,,2014-09-13,false,,,"3ds, "
Love Live 校园偶像天堂 Vol. 2：BiBi,Love Live! School Idol Paradise Vol. 2: BiBi,Dingo Games,Kadokawa Games,,,,,,,,,,,,,,,2014-08-28,false,"psv, "
Love Live 校园偶像天堂 Vol. 1： Printemps,Love Live! School Idol Paradise Vol. 1: Printemps,Dingo Games,Kadokawa Games,,,,,,,,,,,,,,,2014-08-28,false,"psv, "
Love Live 校园偶像天堂 Vol. 3： Lily White,Love Live! School Idol Paradise Vol. 3: Lily White,Dingo Games,Kadokawa Games,,,,,,,,,,,,,,,2014-08-28,false,"psv, "
任天堂大陆,Nintendo Land,Nintendo,Nintendo,,,,,,,,,,,,,,,,,"wiiu, "
顽皮熊 天堂危机,Naughty Bear: Panic in Paradise,动作,Behaviour Interactive,,,,,,,,,,,,,,,,,"ps3, "
死或生 天堂,デッド オア アライブ パラダイス,Koei Tecmo,Koei Tecmo,,,,,,,,,,,,,,,,,"psp, "
宝贝万岁 天堂大乱,Viva Pinata: Trouble in Paradise,Rare,Microsoft,,,,,,,,,,,,,,,,,"x360, "
任天堂明星大乱斗X,,Game Arts,Nintendo,,,,,,,,,,,,,,,,,"wii, "
任天堂明星大乱斗,Super Smash Bros.,Nintendo,Nintendo,,,,,,,,,,,,,,,,,"n64, "
天堂四季,Seasons of Heaven,Any Arts Production,Any Arts Production,,,,,,,,,,,,,,,,,"ns, "
