GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
阿尔芭与野生动物的故事,Alba: A Wildlife Adventure,Ustwo Games,Ustwo Games,最早发售 2020-12-11,true,,,,,,,,,,,,,,,"xsx|s, ps5, ns, ps4, xb1, pc, "
