GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
蓝金,Blue Estate,Hesaw,Focus Home Interactive,,,2014-06-24,false,,,,,,,,,,,,,"ps4, "
节奏天国 金,リズム天国ゴールド,Nintendo,Nintendo,,,,,,,,,,,,,,,,,"nds, "
宝可梦 心金/魂银,ポケットモンスター ハートゴールド/ソウルシルバー,Game Freak,The Pokémon Company,,,,,,,,,,,,,,,,,"nds, "
蓝月,ブルームーン,Rainy Frog,Nintendo,,,,,,,,,,,,,,,,,"wiiu, "
蓝龙 异界的巨兽,ブルードラゴン 異界の巨獣,Mistwalker,Bandai Namco,,,,,,,,,,,,,,,,,"nds, "
蓝龙,ブルードラゴン,Mistwalker,Microsoft,,,,,,,,,,,,,,,,,"x360, "
宝可梦 蓝,ポケットモンスター 青,Game Freak,The Pokémon Company,,,,,,,,,,,,,最早发售 2016-02-27,false,,,"3ds, "
爱夏的工作室 ~黄昏大地之炼金术士~,アーシャのアトリエ 〜黄昏の大地の錬金術士〜,Gust Co. Ltd.,Koei Tecmo,,,,,,,,,,,,,,,最早发售 2014-03-27,false,"ns, ps4, pc, psv, "
夏莉的工作室 ~黄昏海洋的炼金术士~,シャリーのアトリエ～黄昏の海の錬金術士～,Gust Co. Ltd.,Gust Co. Ltd.,,,,,,,,,,,,,,,最早发售 2016-03-03,false,"ns, ps4, pc, psv, "
爱丝卡与罗吉的工作室 ~黄昏天空的炼金术师~,エスカ＆ロジーのアトリエ～黄昏の空の錬金術士～,Gust Co. Ltd.,Koei Tecmo,,,,,,,,,,,,,,,最早发售 2015-01-22,false,"ns, ps4, pc, psv, "
宝可梦 金/银,ポケットモンスター 金・銀,Game Freak,Nintendo,,,,,,,,,,,,,,,,,"3ds, gb, "
