GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
噗呦噗呦对俄罗斯方块,Puyo Puyo Tetris,Sonic Team,SEGA,,,,,,,,,,,,,最早发售 2014-02-06,false,,,"ns, ps4, xb1, pc, wiiu, psv, 3ds, "
俄罗斯方块效应：连接,Tetris Effect: Connected,Monstars,Enhance,,,,,,,,,,,,,,,,,"xsx|s, ns, xb1, "
刺客信条编年史：俄罗斯,Assassin's Creed Chronicles: Russia,Climax Studios,Ubisoft,,,2016-02-09,false,,,,,,,,,,,,,"ps4, "
刺客信条编年史合集,Assassin's Creed Chronicles,Ubisoft,Ubisoft,,,2016-02-09,false,,,,,,,,,,,,,"ps4, "
刺客信条编年史：印度,Assassin's Creed Chronicles: India,Climax Studios,Ubisoft,,,2016-01-12,false,,,,,,,,,,,,,"ps4, "
刺客信条编年史：中国,Assassin's Creed Chronicles China,Climax Studios,Ubisoft,,,2015-04-21,false,,,,,,,,,,,,,"ps4, "
俄罗斯方块99,Tetris 99,ARIKA,Nintendo,,,,,,,,,,,,,,,,,"ns, "
俄罗斯方块效应,Tetris Effect,Enhance,Sony Interactive Entertainment,,,最早发售 2018-11-09,true,,,,,,,,,,,,,"ps4, "
俄罗斯方块：终极版,Tetris Ultimate,SoMa Play,Ubisoft,,,2014-11-11,false,,,,,,,,,,,,,"ps4, "
 俄罗斯方块,テトリス,Bandai Namco,Bandai Namco,,,,,,,,,,,,,2011-10-20,false,,,"3ds, "
俄罗斯方块：新轴向,Tetris: Axis,Hudson,Bandai Namco,,,,,,,,,,,,,2011-10-20,false,,,"3ds, "
俄罗斯方块（2009）,Tetris(2009),EA,EA,,,,,,,,,,,,,,,,,"ps3, "
俄罗斯方块DS,Tetris DS,Nintendo,Nintendo,,,,,,,,,,,,,,,,,"nds, "
魔法气泡对俄罗斯方块2,Puyo Puyo Tetris 2,Sonic Team,SEGA,,,,,,,,,,,,,,,,,"xsx|s, ps5, ns, ps4, xb1, "
