GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
忍者龙剑传Σ2+,Ninja Gaiden Sigma 2 Plus,Team Ninja,Koei Tecmo,,,,,,,,,,,,,,,2013-02-28,false,"psv, "
托托莉的工作室加强版：亚兰德的炼金术士2,Atelier Totori Plus: The Adventure of Arland,Gust Co. Ltd.,Koei Tecmo,,,,,,,,,,,,,,,2012-11-29,false,"psv, "
AQUAPAZZA,AQUAPAZZA -AQUAPLUS DREAM MATCH-,格斗,AQUAPLUS,,,,,,,,,,,,,,,,,"ps3, "
忍者龙剑传Σ+,Ninja Gaiden Sigma Plus,Team Ninja,Koei Tecmo,,,,,,,,,,,,,,,2012-02-23,false,"psv, "
ToHeart2 DX 进化版,ToHeart2 DX PLUS,AQUAPLUS,AQUAPLUS,,,,,,,,,,,,,,,,,"ps3, "
蓝龙Plus,ブルードラゴン プラス,AQ Interactive,AQ Interactive,,,,,,,,,,,,,,,,,"nds, "
潜龙谍影 掌上行动 Plus,METAL GEAR SOLID PORTABLE OPS +,Kojima Productions,Konami,,,,,,,,,,,,,,,,,"psp, "
毛线卡比Plus,kirby's Extra Epic Yarn,HAL Laboratory,Nintendo,,,,,,,,,,,,,2019-03-07,false,,,"3ds, "
秋叶原之旅 PLUS,AKIBA'S TRIP PLUS,动作,Acquire,,,,,,,,,,,,,,,,,"psp, "
Love Plus+,ラブプラス+,Konami,Konami,,,,,,,,,,,,,,,,,"nds, "
机动战士高达 高达VS高达NEXT PLUS,機動戦士ガンダム ガンダムVS.ガンダム NEXT PLUS,Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,,,"psp, "
爱相随,Love Plus,Konami,Konami,,,,,,,,,,,,,,,,,"nds, "
天诛4 Plus,天诛4 Plus,FromSoftware,FromSoftware,,,,,,,,,,,,,,,,,"psp, "
炎龙骑士团外传 风之纹章,Flame Dragon Plus,汉堂,汉堂,最早发售 1998-01-28,true,,,,,,,,,,,,,,,"pc, "
爱相随 EVERY,ラブプラス EVERY,Konami,Konami,,,,,,,,,,,,,,,,,"ios, "
绝体绝命都市4 Plus ～夏日回忆～,絶体絶命都市4 Plus ～夏日回忆～,Granzella,Granzella,,,最早发售 2018-11-22,true,,,,,,,,,,,,,"ns, ps4, "
