GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
我的兔子兄弟,My Brother Rabbit,Artifex Mundi,Artifex Mundi,,,,,,,,,,,,,,,,,"ns, ps4, xb1, pc, ios, "
四海兄弟：最终版,Mafia: Definitive Edition,Hangar 13,2K,,,,,,,,,,,,,,,,,"ps4, xb1, "
兄弟 双子传说,Brothers: a Tale of Two Sons,Starbreeze Studios,505 Games,,,,,,,,,,,,,,,,,"ns, "
新超级马力欧兄弟U 豪华版,New Super Mario Bros. U Deluxe,Nintendo,Nintendo,,,,,,,,,,,,,,,,,"ns, "
兄弟战争：珍爱宝贝,BROTHERS CONFLICT Precious Baby,文字,Otomate,,,,,,,,,,,,,,,2016-04-07,false,"psv, "
智龙迷城：超级马里奥兄弟版,Puzzle & Dragon: Super Mario Edition,GungHo,GungHo,,,,,,,,,,,,,2015-04-29,false,,,"3ds, "
发色团：兄弟导演剪辑版,Chromophore: The Two Brothers - Director's Cut,Ackk Studios,Ackk Studios,2014-12-31,false,,,,,,,,,,,,,,,"pc, "
麦克斯：兄弟魔咒,Max: The Curse of Brotherhood,Press Play,Microsoft,,,2013-12-20,false,,,,,,,,,,,,,"ps4, "
大合奏！乐团兄弟P,大合奏!バンドブラザーズP,Nintendo,Nintendo,,,,,,,,,,,,,2013-11-14,false,,,"3ds, "
新超级马里奥兄弟U,New Super Mario Bros. U,Nintendo,Nintendo,,,,,,,,,,,,,,,,,"wiiu, "
新超级马里奥兄弟 2,New Super Mario Bros. 2,Nintendo,Nintendo,,,,,,,,,,,,,2012-07-28,false,,,"3ds, "
刺客信条 兄弟会,Assassin's Creed: Brotherhood,Ubisoft,Ubisoft,2010-11-16,false,,,,,,,,,,,,,,,"pc, "
新超级马里奥兄弟Wii,New Super Mario Bros. Wii,Nintendo,Nintendo,,,,,,,,,,,,,,,,,"wii, "
索尼克编年史 暗黑兄弟会,Sonic Chronicles: The Dark Brotherhood,BioWare,SEGA,,,,,,,,,,,,,,,,,"nds, "
战火兄弟连 地狱之路,Brothers in Arms: Hell's Highway,Gearbox Software,Focus Multimedia,2008-09-23,false,,,,,,,,,,,,,,,"pc, "
大合奏！乐团兄弟DX,大合奏!バンドブラザーズDX,Nintendo,Nintendo,,,,,,,,,,,,,,,,,"nds, "
新超级马里奥兄弟,New Super Mario Bros.,Nintendo,Nintendo,,,,,,,,,,,,,,,,,"nds, "
战火兄弟连 浴血奋战,Brothers in Arms:Earned in Blood,Gearbox Software,Ubisoft,2005-10-06,false,,,,,,,,,,,,,,,"pc, "
未名传奇 刀锋兄弟会,Untold Legends: Brotherhood of the Blade,Daybreak Game,Daybreak Game,,,,,,,,,,,,,,,,,"psp, "
战火兄弟连 30高地之路,Brothers in Arms: Road to Hill 30,Gearbox Software,Ubisoft,2005-03-01,false,,,,,,,,,,,,,,,"pc, "
超级马力欧兄弟3,スーパーマリオブラザーズ3,Nintendo,Nintendo,,,,,,,,,,,,,,,,,"ns, "
超级地牢兄弟,Super Dungeon Bros,React Games,Wired Productions,,,,,,,,,,,,,,,,,"ps4, xb1, "
超级马力欧兄弟35,Super Mario Bros. 35,ARIKA,Nintendo,,,,,,,,,,,,,,,,,"ns, "
四海兄弟2,Mafia II,2K,2K,,,,,,,,,,,,,,,,,"pc, ps3, "
四海兄弟2：最终版,Mafia II Definitive,Hangar 13,2K,,,,,,,,,,,,,,,,,"ps4, xb1, "
四海兄弟3,Mafia III,Hangar 13,2K,,,,,,,,,,,,,,,,,"ps4, xb1, "
