GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
行尸走肉 米琼恩,The Walking Dead Michonne,Telltale Games,Telltale Games,,,2016-02-23,false,,,,,,,,,,,,,"ps4, "
死或生5 最终回合,Dead or Alive 5 Last Round,Koei Tecmo,Koei Tecmo,,,2015-02-17,false,,,,,,,,,,,,,"ps4, "
行尸走肉 第二季,The Walking Dead: Season Two,Telltale Games,Telltale Games,,,2014-10-21,false,,,,,,,,,,,,,"ps4, "
行尸走肉 第一季,The Walking Dead: Season One,Telltale Games,Telltale Games,,,2014-09-12,false,,,,,,,,,,,,,"ps4, "
死或生5 终极版,DEAD OR ALIVE 5 Ultimate,Koei Tecmo,Koei Tecmo,,,,,,,,,,,,,,,,,"ps3, "
杀手已死,Killer is Dead,Kadokawa Games,Kadokawa Games,2013-08-01,false,,,,,,,,,,,,,,,"pc, "
死亡岛 洪流,Dead Island: Riptide,Techland,Deep Silver,,,,,,,,,,,,,,,,,"ps3, "
死或生5 加强版,Dead or Alive 5 Plus,Team Ninja,Koei Tecmo,,,,,,,,,,,,,,,2013-03-20,false,"psv, "
行尸走肉：生存本能,The Walking Dead: Survival Instinct,Terminal Reality,Activision,2013-03-19,false,,,,,,,,,,,,,,,"pc, "
死或生5,DEAD OR ALIVE 5,Koei Tecmo,Koei Tecmo,,,,,,,,,,,,,,,,,"ps3, "
死亡岛,Dead Island,Deep Silver,Deep Silver,2011-09-06,false,,,,,,,,,,,,,,,"pc, "
死或生：多重维度,Dead or Alive: Dimensions,Team Ninja,Koei Tecmo,,,,,,,,,,,,,2011-05-19,false,,,"3ds, "
Dillon’s Dead Heat Breakers,ザ・デッドヒートブレイカーズ,Vanpool,Nintendo,,,,,,,,,,,,,2018-04-26,false,,,"3ds, "
超杀行尸走肉,OVERKILL's The Walking Dead,OVERKILL Software,Starbreeze Studios,最早发售 2018-11-06,true,,,,,,,,,,,,,,,"pc, "
僵尸的逆袭,Ray's the Dead,Ragtag Studios,Adult Swim Games,,,最早发售 2020-10-22,false,,,,,,,,,,,,,"ps4, "
亡命神抽,Dead Man's Draw,Stardock Entertainment,Stardock Entertainment,最早发售 2014-02-06,false,,,,,,,,,,,,,,,"pc, "
秋叶原之旅2,Akiba's Trip: Undead & Undressed,Acquire,Acquire,,,2013-11-07,false,,,,,,,,,,,,,"ps4, "
远古封印之焰,ASH -ARCHAIC SEALED HEAT-,Mistwalker,Nintendo,,,,,,,,,,,,,,,,,"nds, "
热力纳斯卡4,NASCAR Heat 4,Monster Games,704 Games Company,,,,,,,,,,,,,,,,,"ps4, xb1, "
热力纳斯卡3,NASCAR Heat 3,Monster Games,704 Games Company,,,,,,,,,,,,,,,,,"ps4, xb1, "
热力纳斯卡2,NASCAR Heat 2,Monster Games,704 Games Company,,,,,,,,,,,,,,,,,"ps4, xb1, "
热力纳斯卡5,NASCAR Heat 5,704 Games Company,Motorsport Games,,,,,,,,,,,,,,,,,"ps4, xb1, "
热能标记,Heat Signature,Suspicious Developments,Suspicious Developments,最早发售 2017-09-21,false,,,,,,,,,,,,,,,"pc, "
死光：导演剪辑版,Deadlight：Director's Cut,Tequila Works,Tequila Works,,,2016-06-21,false,,,,,,,,,,,,,"ps4, "
亡灵十字,Deadman's Cross,Square Enix,Square Enix,,,,,,,,,,,,,,,2015-02-24,false,"psv, "
破法者,LawBreakers,Boss Key Productions,NEXON,,,2017-08-08,false,,,,,,,,,,,,,"ps4, "
战斗砖块剧场,BattleBlock Theater,The Behemoth,The Behemoth,2013-04-03,false,,,,,,,,,,,,,,,"pc, "
最终幻想 节奏剧场,Theatrhythm Final Fantasy,indieszero,Square Enix,,,,,,,,,,,,,2012-02-16,false,,,"3ds, "
极品飞车 热度,Need for Speed Heat,EA,EA,,,,,,,,,,,,,,,,,"ps4, xb1, "
热力纳斯卡 进化,NASCAR Heat Evolution,Monster Games,Dusenberry Martin Racing,,,,,,,,,,,,,,,,,"ps4, xb1, "
荒野大镖客 救赎2,Red Dead Redemption 2,Rockstar Games,Rockstar Games,,,,,,,,,,,,,,,,,"stadia, ps4, xb1, "
丧尸围城4,Dead Rising 4,CAPCOM,Microsoft,,,2016-12-06,false,,,,,,,,,,,,,"ps4, "
逃出死亡岛,Escape Dead Island,Deep Silver,Deep Silver,,,,,,,,,,,,,,,,,"ps3, "
丧尸围城3,Dead Rising 3,CAPCOM,Microsoft,,,,,,,,,,,,,,,,,"xb1, "
死亡空间3,Dead Space 3,EA,EA,,,,,,,,,,,,,,,,,"ps3, "
丧尸围城2：绝密档案,Dead Rising 2: Off the Record,CAPCOM,CAPCOM,,,2011-10-11,false,,,,,,,,,,,,,"ps4, "
死亡空间2,Dead Space 2,EA,EA,2011-01-25,false,,,,,,,,,,,,,,,"pc, "
丧尸围城2,Dead Rising 2,Blue Castle Games,CAPCOM,,,2010-09-24,false,,,,,,,,,,,,,"ps4, "
求生之路2,Left 4 Dead 2,Valve,EA,2009-11-17,false,,,,,,,,,,,,,,,"pc, "
