GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
枪火重生,Gunfire Reborn,多益（香港）互动娱乐,多益（香港）互动娱乐,最早发售 2020-05-23,true,,,,,,,,,,,,,,,"pc, "
失忆症：重生,Amnesia: Rebirth,Frictional Games,Frictional Games,,,最早发售 2020-10-20,false,,,,,,,,,,,,,"ps4, "
遗迹：灰烬重生,Remnant: From the Ashes,Gunfire Games,完美世界(Perfect World),,,,,,,,,,,,,,,,,"ps4, xb1, "
暗黑破坏神2 狱火重生,Diablo II: Resurrected,Blizzard,Blizzard,,,,,,,,,,,,,,,,,"xsx|s, ps5, ns, ps4, xb1, "
法老重生,Pharaoh Rebirth,Krobon Station,Degica,最早发售 2016-03-17,false,,,,,,,,,,,,,,,"pc, "
默者 VR,Sairento VR,Mixed Realms Pte Ltd,Mixed Realms Pte Ltd,,,最早发售 2019-10-23,true,,,,,,,,,,,,,"ps4, "
天空机士罗迪亚,Rodea the Sky Soldier,Prope,Kadokawa Games,,,,,,,,,,,,,,,,,"wiiu, "
杜卡迪 90周年纪念版,DUCATI - 90th Anniversary,Milestone S.r.l.,Milestone S.r.l.,,,,,,,,,,,,,,,,,"ps4, xb1, "
迪默 重生,Deemo Reborn,雷亚游戏,雷亚游戏,,,,,,,,,,,,,,,,,"ns, ps4, pc, ios, "
迪默 最终演奏,Deemo: Last Recital,雷亚游戏,Sony Interactive Entertainment,,,,,,,,,,,,,,,,,"ns, "
五彩斑斓的世界：世界尽头 重生,いろとりどりのセカイ WORLD'S END,文字,Dramatic Create,,,,,,,,,,,,,,,2015-03-29,false,"psv, "
恶意：重生,Malicious Rebirth,Alvion,Alvion,,,,,,,,,,,,,,,2012-11-22,false,"psv, "
恶魔城 重生,ドラキュラ伝説 ReBirth,Konami,Konami,,,,,,,,,,,,,,,,,"wii, "
魂斗罗 重生,Contra ReBirth,M2,Konami,,,,,,,,,,,,,,,,,"wii, "
重装机兵XENO 重生,METAL MAX Xeno Reborn,Kadokawa Games,Kadokawa Games,,,,,,,,,,,,,,,,,"ns, "
以撒的燔祭：重生,The Binding of Isaac: Rebirth,Nicalis,Nicalis,,,,,,,,,,,,,,,,,"ns, "
重生：武士觉醒,Reborn ：A Samurai Awakens,神武互动,维晶科技,,,最早发售 2019-11-05,true,,,,,,,,,,,,,"ps4, "
闪乱神乐：爆裂 重生,閃乱カグラBurst Re:Newal,Marvelous,Marvelous,,,2018-02-22,false,,,,,,,,,,,,,"ps4, "
临终：重生试炼,DYING：REBORN,铃空游戏,绿洲游戏,,,最早发售 2017-03-02,true,,,,,,,,,,,,,"ps4, "
临终：重生试炼VR,Dying Reborn,铃空游戏,上海东方明珠,,,2016-11-24,false,,,,,,,,,,,,,"ps4, "
核心重铸,ReCore,Comcept,Microsoft,,,,,,,,,,,,,,,,,"xb1, "
魔女与百骑兵 重生,魔女と百騎兵 Revival,动作,日本一,,,2015-09-25,false,,,,,,,,,,,,,"ps4, "
神次元游戏：海王星 重生3,Hyperdimension Neptunia Re;Birth 3: V Century,Compile Heart,Compile Heart,,,,,,,,,,,,,,,2014-12-18,false,"psv, "
超次次元游戏：海王星 重生2 姐妹世纪,Hyperdimension Neptunia Re;Birth 2: Sisters Generation,Compile Heart,Compile Heart,2014-03-20,false,,,,,,,,,,,,,,,"pc, "
战机少女 重生1,Hyperdimension Neptunia Re;Birth 1,Compile Heart,Compile Heart,2013-01-31,false,,,,,,,,,,,,,,,"pc, "
生化危机 重生精选集,バイオハザード リバイバルセレクション,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ps3, "
重生传说,テイルズ オブ リバース,Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,,,"psp, "
DIARIO 重生之月 传奇,ディアーリオ リバースムーン レジェンド,Idea Factory,Idea Factory,,,,,,,,,,,,,,,,,"x360, "
地外之种 重生的危机,Exogenesis: Perils of Rebirth,Kwan,Kwan,最早发售 2019-04-20,false,,,,,,,,,,,,,,,"pc, "
功夫鲨鱼：传奇重生,Shaq Fu: A Legend Reborn,动作,Big Deez Productions,,,,,,,,,,,,,,,,,"ns, ps4, xb1, pc, ios, "
重生边缘,SYNCED Off-Planet,NExT Studios,NExT Studios,最早发售 发售日未定,false,,,,,,,,,,,,,,,"pc, "
混沌重生,Chaos Reborn,Snapshot Games,Snapshot Games,最早发售 2015-10-26,true,,,,,,,,,,,,,,,"pc, "
