GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
NBA 2K14,NBA 2K14,Visual Concepts,2K,,,2013-11-15,false,,,,,,,,,,,,,"ps4, "
美国职业摔角2K14,WWE 2K14,2K,2K,,,,,,,,,,,,,,,,,"ps3, "
NBA 2K16,NBA 2K16,Visual Concepts,2K,,,2015-09-29,false,,,,,,,,,,,,,"ps4, "
NBA Live 15,NBA Live 15,EA,EA,,,2014-10-28,false,,,,,,,,,,,,,"ps4, "
NBA 2K15,NBA 2K15,Visual Concepts,2K,,,2014-10-07,false,,,,,,,,,,,,,"ps4, "
NBA Live 14,NBA Live 14,EA,EA,,,2013-11-19,false,,,,,,,,,,,,,"ps4, "
NBA 2K13,NBA 2K13,Visual Concepts,2K,2012-10-02,false,,,,,,,,,,,,,,,"pc, "
NBA 2K12,NBA 2K12,2K,2K,,,,,,,,,,,,,,,,,"ps3, "
NBA 2K11,NBA 2K11,Visual Concepts,2K,2010-10-05,false,,,,,,,,,,,,,,,"pc, "
NBA Live 10,NBA Live 10,EA,EA,,,,,,,,,,,,,,,,,"ps3, "
NBA 2K10,NBA 2K10,Visual Concepts,2K,,,,,,,,,,,,,,,,,"ps3, "
NBA Live 09,NBA Live 09,EA,EA,,,,,,,,,,,,,,,,,"ps3, "
