GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
尼克少儿频道全明星大乱斗,Nickelodeon All-Star Brawl,Ludosity,Game Mill Entertainment,,,最早发售 2021-秋季,false,,,,,,,,,,,,,"xsx|s, ps5, ns, ps4, "
毁灭赛车 全明星,Destruction AllStars,Lucid Games,Sony Interactive Entertainment,,,,,最早发售 2021-02-02,true,,,,,,,,,,,"ps5, "
无双全明星,無双スターズ,Omega Force,Koei Tecmo,,,2017-03-30,false,,,,,,,,,,,,,"ps4, "
假面骑士全明星：骑士革命,オール仮面ライダー　ライダーレボリューション,动作,Bandai Namco,,,,,,,,,,,,,2016-12-01,false,,,"3ds, "
凯蒂猫与三丽鸥全明星世界摇滚巡演,ハローキティとサンリオキャラクターズ ワールドロックツアー,Bergsala Lightweight,Nintendo,,,,,,,,,,,,,2015-07-16,false,,,"3ds, "
Jump全明星乱斗+,J-Stars Victory VS Plus,Spike Chunsoft,Bandai Namco,,,2014-03-19,false,,,,,,,,,,,,,"ps4, "
JOJO的奇妙冒险 全明星大乱斗,ジョジョの奇妙な冒険 オールスターバトル,Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,,,"ps3, "
索尼全明星大乱斗,PlayStation All-Stars Battle Royale,Bluepoint Games,Sony Interactive Entertainment,,,,,,,,,,,,,,,2013-01-31,false,"psv, "
索尼克全明星赛车：变形,Sonic & All-Stars Racing Transformed,Sumo Digital,SEGA,2012-11-18,false,,,,,,,,,,,,,,,"pc, "
顶级王牌：NBA全明星,Top Trumps:NBA All Stars,Ideas Pad,GMG Play,,,,,,,,,,,,,2012-10-08,false,,,"3ds, "
美国职业全明星摔跤,WWE All Stars,THQ Nordic,THQ Nordic,,,,,,,,,,,,,2011-11-22,false,,,"3ds, "
龙之子 Vs. Capcom 终极全明星,Tatsunoko vs. Capcom: Ultimate All-Stars,Eighting,CAPCOM,,,,,,,,,,,,,,,,,"wii, "
塞尔达无双 海拉鲁全明星,ゼルダ無双 ハイラルオールスターズ,Team Ninja,Koei Tecmo,,,,,,,,,,,,,,,,,"ns, "
