GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
樱花大战V EPISODE 0～荒野的少女武士～,サクラ大戦V EPISODE 0〜荒野のサムライ娘〜,Overworks,SEGA,,,,,,,,,,,,,,,,,"ps2, "
樱花大战V ～再见吾爱～,サクラ大戦V 〜さらば愛しき人よ〜,Red Entertainment,SEGA,,,,,,,,,,,,,,,,,"wii, "
新弹丸论破V3：大家互相残杀的新学期,NewダンガンロンパV3 みんなのコロシアイ新学期,Spike Chunsoft,Spike Chunsoft,最早发售 2017-09-26,true,,,,,,,,,,,,,,,"ps4, pc, "
妖怪手表1,妖怪ウォッチ1 for Nintendo Switch,LEVEL-5,LEVEL-5,,,,,,,,,,,,,,,,,"ns, "
大富翁 For Switch,Monopoly For Nintendo Switch,Engine Software,Ubisoft,,,,,,,,,,,,,,,,,"ns, "
H1Z1：杀戮之王,H1Z1: King of the Kill,Daybreak Game,Daybreak Game,,,2016-02-18,false,,,,,,,,,,,,,"ps4, "
H1Z1,H1Z1,Daybreak Game,Daybreak Game,,,2015-01-15,false,,,,,,,,,,,,,"ps4, "
上古卷轴5 天际 VR,The Elder Scrolls V: Skyrim VR,Bethesda,Bethesda,,,2017-11-17,false,,,,,,,,,,,,,"ps4, "
上古卷轴5：天际 特别版,The Elder Scrolls V: Skyrim Special Edition,Bethesda,Bethesda,,,2016-10-28,false,,,,,,,,,,,,,"ps4, "
世界树迷宫5：悠久神话的尽头,世界樹の迷宮V 長き神話の果て,Atlus,Atlus,,,,,,,,,,,,,2016-08-04,false,,,"3ds, "
潜龙谍影5：幻痛,Metal Gear Solid V: The Phantom Pain,Kojima Productions,Konami,,,2015-09-01,false,,,,,,,,,,,,,"ps4, "
新次元游戏：海王星 V2,新次元ゲイム ネプテューヌVII,Compile Heart,Compile Heart,,,2015-04-23,false,,,,,,,,,,,,,"ps4, "
第五人格,Identity V,网易游戏,网易游戏,,,,,,,,,,,,,,,,,"ios, "
雷电5 导演剪辑版,Raiden V: Director's Cut,MOSS,MOSS,,,最早发售 2017-09-14,true,,,,,,,,,,,,,"ns, ps4, "
超级机器人大战V,スーパーロボット大戦V,Bandai Namco,Bandai Namco,最早发售 2019-10-03,true,,,,,,,,,,,,,,,"ns, ps4, pc, "
东方红舞斗V,東方紅舞闘V,CUBETYPE,Sony Interactive Entertainment,,,,,,,,,,,,,,,,,"ns, "
东方苍神缘起V,東方蒼神縁起V,Strawberry Bose,Sony Interactive Entertainment,,,,,,,,,,,,,,,2016-04-28,false,"psv, "
雷电5,Raiden V,MOSS,MOSS,,,2016-02-25,false,,,,,,,,,,,,,"ps4, "
街头霸王5,Street Fighter V,CAPCOM,CAPCOM,,,最早发售 2016-02-16,true,,,,,,,,,,,,,"ps4, "
高达：征服V,ガンダムコンクエストV,Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,2015-08-04,false,"psv, "
太鼓达人 V版,太鼓の達人 Vバージョン,Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,2015-07-09,false,"psv, "
间接之恋V,ひとつ飞ばし恋爱V,ASa Project,Kaga Create,,,,,,,,,,,,,,,2015-01-29,false,"psv, "
恋爱零公里V,恋爱0キロメートルV,ASa Project,Alchemist,,,,,,,,,,,,,,,2014-08-28,false,"psv, "
无头骑士异闻录!! 3way standoff -alley-V,Durarara!! 3way standoff alley V,Netchubiyori,Kadokawa Games,,,,,,,,,,,,,,,2014-06-19,false,"psv, "
失忆症 Later X Crowd V版,Amnesia Later X Crowd V Edition,Otomate,Idea Factory,,,,,,,,,,,,,,,2014-01-16,false,"psv, "
狙击精英 V2,Sniper Elite V2,Rebellion,505 Games,2013-05-24,false,,,,,,,,,,,,,,,"pc, "
狂热柏青哥V 绝对冲击 II,Slotter Mania V: Zettai Shoukeki II,Dorasu,Dorasu,,,,,,,,,,,,,,,2013-04-18,false,"psv, "
神次元游戏：海王星V,神次元ゲイム ネプテューヌV,Idea Factory,Compile Heart,,,,,,,,,,,,,,,,,"ps3, "
Hello Kitty 方块冲击 V,Hello Kitty to Issho: Block Crash V,Dorasu,Dorasu,,,,,,,,,,,,,,,2012-06-07,false,"psv, "
文明5,Sid Meier's Cicilization V,Firaxis Games,2K,2010-09-21,false,,,,,,,,,,,,,,,"pc, "
N.O.V.A 重制版,N.O.V.A Legacy,Gameloft,Gameloft,,,,,,,,,,,,,,,,,"android, "
机动战士高达 基连的野望 阿克西斯的威胁V,機動戦士ガンダム ギレンの野望 アクシズの脅威V,Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,,,"psp, "
梦幻骑士V 世代传承,グローランサーV Generations,角色扮演,Atlus,,,,,,,,,,,,,,,,,"ps2, "
伊苏V 失落的沙之王国,イースV -Lost Kefin,Access Games,Taito,,,,,,,,,,,,,,,,,"ps2, "
新天魔界 混沌时代V,新天魔界 ジェネレーション オブ カオスV,策略,Idea Factory,,,,,,,,,,,,,,,,,"ps2, "
魔法门之英雄无敌5,Heroes of Might and Magic V,Nival,Ubisoft,最早发售 2006-05-19,true,,,,,,,,,,,,,,,"pc, "
忠臣藏 46+1 V,ChuSingura 46+1 V,Dramatic Create,Dramatic Create,,,,,,,,,,,,,,,2015-05-28,false,"psv, "
最终幻想5,Final Fantasy V,Square,Square,,,,,,,,,,,,,,,,,"pc, ios, android, wiiu, psv, 3ds, ps3, wii, psp, ps, sfc, "
战地5,Battlefield V,DICE,EA,,,,,,,,,,,,,,,,,"ps4, xb1, "
V拉力赛车4,V-Rally 4,Kylotonn Games,Bigben,,,,,,,,,,,,,,,,,"ns, "
PURAMAI WARS V,プラマイウォーズV,文字,ASa Project,,,,,,,,,,,,,,,2016-08-25,false,"psv, "
剑为君舞V,剣が君 for V,Rejet,Rejet,,,,,,,,,,,,,,,2015-03-26,false,"psv, "
锁链战记V,Chain Chronicle V,SEGA,SEGA,,,,,,,,,,,,,,,2014-09-11,false,"psv, "
失忆症V,Amnesia V Edition,Otomate,Idea Factory,,,,,,,,,,,,,,,2013-12-19,false,"psv, "
侠盗猎车手5,Grand Theft Auto V,Rockstar Games,Rockstar Games,,,,,,,,,,,,,,,,,"xsx|s, ps5, ps4, xb1, pc, ps3, "
尼克利数独V,Nikoli no Puzzle V,Hamster Corporation,Hamster Corporation,,,,,,,,,,,,,,,2013-07-30,false,"psv, "
勇者别嚣张VR,V!勇者のくせになまいきだR,JAPAN Studio,Sony Interactive Entertainment,,,2017-10-14,false,,,,,,,,,,,,,"ps4, "
莫莫多拉V,Momodora V,动作,Bombservice,,,最早发售 取消发售,false,,,,,,,,,,,,,"ns, ps4, "
最终幻想6,Final Fantasy VI,Square,Square,,,,,,,,,,,,,,,,,"pc, ios, android, wiiu, psv, 3ds, ps3, wii, psp, ps, sfc, "
最终幻想8 高清版,FINAL FANTASY VIII REMASTERED,Square Enix,Square Enix,,,,,,,,,,,,,,,,,"ns, ps4, xb1, "
勇者斗恶龙5 天空的新娘,ドラゴンクエストV 天空の花嫁,Square Enix,Square Enix,,,,,,,,,,,,,,,,,"ios, "
彩京精选 Vol.1,Psikyo Collection Vol. 1,Psikyo,H2 Interactive,,,,,,,,,,,,,,,,,"ns, "
莎木 1&2,Shenmue I & II,D3T Limited,SEGA,,,2018-08-21,false,,,,,,,,,,,,,"ps4, "
太鼓达人Switch,太鼓の達人 Nintendo Switchば～じょん！,Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,,,"ns, "
马里奥与路易RPG1 DX,マリオ＆ルイージRPG1 DX,Nintendo,Nintendo,,,,,,,,,,,,,2017-10-05,false,,,"3ds, "
怪物猎人XX Switch Ver.,モンスターハンターダブルクロス Nintendo Switch Ver.,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ns, "
勇者斗恶龙：英雄1·2,DQ英雄1+2,Koei Tecmo,Square Enix,,,,,,,,,,,,,,,,,"ns, "
1-2-Switch,1,Nintendo,Nintendo,,,,,,,,,,,,,,,,,"ns, "
丧尸围城1+2,Dead Rising 1+2,CAPCOM,CAPCOM,,,2016-09-13,false,,,,,,,,,,,,,"ps4, "
F1 2016,F1 2016,Codemasters,Codemasters,,,2016-08-19,false,,,,,,,,,,,,,"ps4, "
普利尼 俺当主角行吗？,プリニー ~オレが主人公でイイんスか?~,日本一,日本一,,,,,,,,,,,,,,,,,"ns, "
成年人的脑力锻炼 Switch,脳を鍛える大人のNintendo Switchトレーニング,Nintendo,Nintendo,,,,,,,,,,,,,,,,,"ns, "
上古卷轴5 天际 VR,The Elder Scrolls V: Skyrim VR,Bethesda,Bethesda,,,2017-11-17,false,,,,,,,,,,,,,"ps4, "
上古卷轴5：天际 特别版,The Elder Scrolls V: Skyrim Special Edition,Bethesda,Bethesda,,,2016-10-28,false,,,,,,,,,,,,,"ps4, "
世界树迷宫5：悠久神话的尽头,世界樹の迷宮V 長き神話の果て,Atlus,Atlus,,,,,,,,,,,,,2016-08-04,false,,,"3ds, "
潜龙谍影5：幻痛,Metal Gear Solid V: The Phantom Pain,Kojima Productions,Konami,,,2015-09-01,false,,,,,,,,,,,,,"ps4, "
新次元游戏：海王星 V2,新次元ゲイム ネプテューヌVII,Compile Heart,Compile Heart,,,2015-04-23,false,,,,,,,,,,,,,"ps4, "
