GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
生化危机3,Resident Evil 3,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"dc, pc, ngc, "
生化危机3 重制版,Resident Evil 3 Remake,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ps4, xb1, "
生化危机2 重制版,Resident Evil 2 Remake,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ps4, xb1, "
生化危机 安布雷拉军团,Biohazard: Umbrella Corps,CAPCOM,CAPCOM,,,2016-06-21,false,,,,,,,,,,,,,"ps4, "
生化危机 村庄,Resident Evil Village,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"xsx|s, ps5, ps4, xb1, "
生化危机 启示录,バイオハザード リベレーションズ,Tose,CAPCOM,,,,,,,,,,,,,2012-01-26,false,,,"3ds, "
生化危机 重生精选集,バイオハザード リバイバルセレクション,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ps3, "
生化危机7,Resident EViL. Biohazard,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ns, "
生化危机 起源合集,Resident Evil Origins Collection,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ns, "
生化危机0 高清重制版,Resident Evil 0 HD Remaster,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ns, "
虐杀原形：生化危机合集,Prototype Biohazard Bundle,Radical Entertainment,Activision,,,2015-07-14,false,,,,,,,,,,,,,"ps4, "
生化危机：启示录2,Resident Evil: Revelations 2,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ns, "
生化危机 高清重制版,Resident Evil: HD Remaster,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ns, "
生化危机：启示录 HD,Resident Evil: Revelations HD,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ns, "
生化危机6,バイオハザード6,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ns, ps4, xb1, pc, ps3, "
生化危机 浣熊市行动,Resident Evil: Operation Raccoon City,Slant Six Games,CAPCOM,,,,,,,,,,,,,,,,,"pc, ps3, "
生化危机：佣兵3D,Resident Evil: The Mercenaries 3D,CAPCOM,CAPCOM,,,,,,,,,,,,,2011-06-02,false,,,"3ds, "
生化危机5 导演剪辑版,バイオハザード5 オルタナティブ・エディション,CAPCOM,CAPCOM,2010-02-18,false,,,,,,,,,,,,,,,"pc, "
生化危机 黑暗历代记,Resident Evil:The Darkside Chronicles,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ps3, "
生化危机5,Resident Evil 5,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ns, ps4, xb1, pc, android, ps3, "
生化危机 安布雷拉历代记,Resident Evil:The Umbrella Chronicles,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ps3, "
生化危机 死寂,Resident Evil: Deadly Silence,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"nds, "
生化危机4,Resident Evil 4,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ns, ps4, xb1, pc, wiiu, ps3, x360, wii, ps2, "
生化危机 爆发,Resident Evil Outbreak,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ps2, "
生化危机2,Resident Evil 2,CAPCOM,上海育碧,,,,,,,,,,,,,,,,,"ps, "
生化危机 抵抗,Resident Evil: Resistance,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ps4, xb1, "
生化危机 代号：维罗妮卡X,Resident Evil Code: Veronica X,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"dc, ps4, ps3, x360, ps2, "
