GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
战地 越南,Battlefield Vietnam,DICE,EA,2004-03-04,false,,,,,,,,,,,,,,,"pc, "
战地1942,Battlefield 1942,DICE,EA,2002-09-11,false,,,,,,,,,,,,,,,"pc, "
战地2042,Battlefield 2042,DICE,EA,,,,,,,,,,,,,,,,,"xsx|s, ps5, ps4, xb1, "
战地 恶人连2,Battlefield: Bad Company 2,DICE,EA,2010-03-02,false,,,,,,,,,,,,,,,"pc, "
战地5,Battlefield V,DICE,EA,,,,,,,,,,,,,,,,,"ps4, xb1, "
战地2,Battlefield 2,DICE,EA,最早发售 2005-06-21,false,,,,,,,,,,,,,,,"pc, "
战地1,Battlefield 1,DICE,EA,,,2016-10-21,false,,,,,,,,,,,,,"ps4, "
战地：硬仗,Battlefield: Hardline,Visceral Games,EA,,,2015-03-17,false,,,,,,,,,,,,,"ps4, "
战地4,Battlefield 4,DICE,EA,,,2013-10-29,false,,,,,,,,,,,,,"ps4, "
战地双雄 恶魔联盟,Army of Two:The Devil's Cartel,EA,EA,2013-03-26,false,,,,,,,,,,,,,,,"pc, "
战地3,Battlefield 3,EA,EA,,,,,,,,,,,,,,,,,"ps3, "
战地1943,Battlefield 1943,DICE,EA,,,,,,,,,,,,,,,,,"ps3, "
战地 恶人连,Battlefield: Bad Company,DICE,EA,,,,,,,,,,,,,,,,,"ps3, "
战地双雄,ARMY OF TWO,EA,EA,,,,,,,,,,,,,,,,,"ps3, "
战地2142,Battlefield 2142,DICE,EA,2006-10-17,false,,,,,,,,,,,,,,,"pc, "
