GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
迷宫探索者2 王立魔法图书馆与魔物的封印,ダンジョントラベラーズ2 王立図書館とマモノの封印,AQUAPLUS,AQUAPLUS,,,,,,,,,,,,,,,,,"psp, "
万物之尘,FROM DUST,Ubisoft,Ubisoft,,,,,,,,,,,,,,,,,"ps3, "
传颂之物 给逝者的摇篮曲,うたわれるもの 散りゆく者への子守唄,AQUAPLUS,AQUAPLUS,,,,,,,,,,,,,,,,,"ps4, pc, psv, psp, "
传颂之物 斩,うたわれるもの斬,AQUAPLUS,AQUAPLUS,,,最早发售 2018-09-27,true,,,,,,,,,,,,,"ps4, "
第五件遗留物,The Fifth Remnant,狼烟游戏studio,NiceBoat,最早发售 2021-02-09,true,,,,,,,,,,,,,,,"pc, "
传颂之物 斩2,うたわれるもの斬2,Tamsoft,AQUAPLUS,,,,,最早发售 2021-07-22,false,,,,,,,,,,,"ps5, "
圣物,Artifact,Valve,Valve,2018-11-28,false,,,,,,,,,,,,,,,"pc, "
三位一体3：权力圣器,Trine 3: The Artifacts of Power,Frozenbyte,Frozenbyte,,,2015-04-21,false,,,,,,,,,,,,,"ps4, "
万圣节大作战2,Costume Quest 2,Double Fine,Midnight City,,,2014-10-29,false,,,,,,,,,,,,,"ps4, "
二之国 白色圣灰的女王 完全版,二ノ国 白き聖灰の女王,角色扮演,LEVEL-5,,,,,,,,,,,,,,,,,"ps3, "
二之国 白色圣灰的女王,二ノ国 白き圣灰の女王,LEVEL-5,LEVEL-5,最早发售 2019-09-20,false,,,,,,,,,,,,,,,"ns, ps4, pc, "
万物诞生,Birthdays the Beginning,Arc System Works,Arc System Works,,,2017-05-09,false,,,,,,,,,,,,,"ps4, "
世间万物,Everything,模拟,David Oreilly,,,,,,,,,,,,,,,,,"ns, "
传颂之物 二人的白皇,うたわれるもの 二人の白皇,AQUAPLUS,AQUAPLUS,,,,,,,,,,,,,,,最早发售 2016-09-21,false,"ps4, pc, psv, "
我的英雄学院：为万物而战,僕のヒーローアカデミ：バトル・フォー・オール,动作,Bandai Namco,,,,,,,,,,,,,2016-05-19,false,,,"3ds, "
传颂之物 虚伪的假面,うたわれるもの 偽りの仮面,AQUAPLUS,AQUAPLUS,,,,,,,,,,,,,,,最早发售 2015-09-24,false,"ps4, pc, psv, "
迷宫旅人 2 王立图书馆与魔物封印,Dungeon Travelers 2: The Royal Library & the Monster Seal,Sting,AQUAPLUS,,,,,,,,,,,,,,,2015-08-18,false,"psv, "
巫女学校物语 枫篇,巫女学校物語～楓編,角色扮演,xinoro,,,2015-08-16,false,,,,,,,,,,,,,"ps4, "
