GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
X战警传说2,X-Men Legends II: Rise of Apocalypse,Raven,Activision,2005-09-20,false,,,,,,,,,,,,,,,"pc, "
铁拳 X 街霸,Tekken x Street Fighter,Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,,,"ps3, "
机甲战魔,DAEMON x MACHINA,Marvelous,Nintendo,,,,,,,,,,,,,,,,,"ns, "
10秒忍者X,10 Second Ninja X,Four Circle Interactive,Curve Digital,最早发售 2016-07-19,false,,,,,,,,,,,,,,,"ps4, xb1, pc, "
最终幻想10-2,Final Fantasy X-2,Square,Square,,,,,,,,,,,,,,,,,"ps2, "
最终幻想10/10-2高清重制版,Final Fantasy X/X-2 HD Remaster,Virtuos,Square Enix,最早发售 2016-05-13,true,,,,,,,,,,,,,,,"ns, ps4, xb1, pc, "
精灵宝可梦 X/Y,Pokémon X and Y,Game Freak,The Pokémon Company,,,,,,,,,,,,,2013-10-12,false,,,"3ds, "
银白钢铁X,银白钢铁X 钢伏特外传,Inti Creates,Inti Creates,,,最早发售 2019-09-24,true,,,,,,,,,,,,,"ns, ps4, "
火焰纹章无双,ファイアーエムブレム無双,Koei Tecmo,Koei Tecmo,,,,,,,,,,,,,,,,,"ns, "
无双全明星,無双スターズ,Omega Force,Koei Tecmo,,,2017-03-30,false,,,,,,,,,,,,,"ps4, "
战国无双 真田丸,戦国無双～真田丸～,Koei Tecmo,Koei Tecmo,,,,,,,,,,,,,,,,,"ns, "
剑风传奇无双,ベルセルク無双,Omega Force,Koei Tecmo,,,2016-10-27,false,,,,,,,,,,,,,"ps4, "
无双大蛇2 加强版,無双OROCHI2 Hyper,Koei Tecmo,Koei Tecmo,,,,,,,,,,,,,,,,,"wiiu, "
真·三国无双6 帝国,真・三國無双6 Empires,Koei Tecmo,Koei Tecmo,,,,,,,,,,,,,,,,,"ps3, "
战国无双 编年史 2nd,戦国無双 Chronicle 2nd,Koei Tecmo,Koei Tecmo,,,,,,,,,,,,,2012-09-13,false,,,"3ds, "
无双大蛇2 特别版,無双OROCHI2 Special,动作,Koei Tecmo,,,,,,,,,,,,,,,,,"psp, "
真·三国无双VS,Dynasty Warriors Vs.,Omega Force,Koei Tecmo,,,,,,,,,,,,,2012-04-26,false,,,"3ds, "
海贼无双,ワンピース 海賊無双,Koei Tecmo,Bandai Namco,,,,,,,,,,,,,,,,,"ps3, "
无双大蛇2,無双OROCHI 2,Koei Tecmo,Koei Tecmo,,,,,,,,,,,,,,,,,"ps3, "
真·三国无双 Next,Dynasty Warriors Next,Omega Force,Koei Tecmo,,,,,,,,,,,,,,,2011-12-17,false,"psv, "
真·三国无双6 猛将传,真・三國無双6 猛将伝,Koei Tecmo,Koei Tecmo,,,,,,,,,,,,,,,,,"ps3, "
战国无双3 帝国,戦国無双3 Empires,Koei Tecmo,Koei Tecmo,,,,,,,,,,,,,,,,,"ps3, "
特洛伊无双,Warriors: Legends of Troy,Koei Tecmo,Koei Tecmo,,,,,,,,,,,,,,,,,"ps3, "
