GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
使命召唤 现代战争 反应版,Call of Duty: Modern Warfare: Reflex Edition,Infinity Ward,Activision Blizzard,,,,,,,,,,,,,,,,,"wii, "
使命召唤：战火世界,Call of Duty: World at War,Treyarch,Activision,2008-11-10,false,,,,,,,,,,,,,,,"pc, "
使命召唤4：现代战争,Call of Duty 4: Modern Warfare,Infinity Ward,Activision,2007-11-05,false,,,,,,,,,,,,,,,"pc, "
使命召唤：胜利之路,Call of Duty: Roads to Victory,Amaze Entertainment,Activision,,,,,,,,,,,,,,,,,"psp, "
狙击手 幽灵战士 契约,Sniper: Ghost Warrior Contracts,CI Games,CI Games,,,,,,,,,,,,,,,,,"ps4, xb1, "
重力幽灵,Gravity Ghost,Ivy Games,Ivy Games,最早发售 2015-01-26,false,,,,,,,,,,,,,,,"pc, "
幽灵行动 断点,Tom Clancy's Ghost Recon Breakpoint,Ubisoft,Ubisoft,,,,,,,,,,,,,,,,,"ps4, xb1, "
大力工头阿源君：幽灵建筑公司,大工の源さん ゴーストビルディングカンパニー,Irem,Irem,,,,,,,,,,,,,,,,,"gb, "
幽灵巨人,Ghost Giant,Zoink Games,Sony Interactive Entertainment,,,最早发售 2019-04-16,false,,,,,,,,,,,,,"ps4, "
幽灵1.0,Ghost 1.0,@unepic_fran,@unepic_fran,,,,,,,,,,,,,,,,,"ns, ps4, xb1, "
狙击手 幽灵战士3,Sniper: Ghost Warrior 3,CI Games,CI Games,,,,,,,,,,,,,,,,,"ps4, xb1, "
幽灵行者,Ghostrunner,Slipgate Ironworks,505 Games,,,,,,,,,,,,,,,,,"xsx|s, ps5, ns, ps4, xb1, "
狙击手 幽灵战士 契约2,Sniper Ghost Warrior: Contracts 2,CI Games,CI Games,,,,,,,,,,,,,,,,,"xsx|s, ps5, ps4, xb1, "
幽灵行动 狂野大陆,Ghost Recon Wildlands,Ubisoft,Ubisoft,,,2017-03-07,false,,,,,,,,,,,,,"ps4, "
幽灵线：东京,Ghostwire Tokyo,Tango Gameworks,Bethesda,,,,,最早发售 2022,false,,,,,,,,,,,"ps5, "
使命召唤 现代战争,Call of Duty: Modern Warfare,Infinity Ward,Activision,,,,,,,,,,,,,,,,,"ps4, xb1, "
