GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
杀手7,Killer 7,Grasshopper Manufacture,CAPCOM,2005-06-07,false,,,,,,,,,,,,,,,"pc, "
世界汽车拉力锦标赛7,WRC 7,Kylotonn Games,Bigben Interactive,,,,,,,,,,,,,,,,,"ps4, xb1, "
杰克盒子的派对游戏包7,The Jackbox Party Pack 7,Jackbox Games,Jackbox Games,,,,,,,,,,,,,,,,,"ns, ps4, xb1, pc, ios, "
GT赛车7,Gran Turismo 7,Polyphony Digital,Sony Interactive Entertainment,,,,,最早发售 2022,false,,,,,,,,,,,"ps5, "
闪乱神乐 7EVEN 少女们的幸福,閃乱カグラ 7EVEN -少女達の幸福-,Marvelous,Marvelous,,,动作,false,,,,,,,,,,,,,"ps4, "
七日杀,7 Days to Die,The Fun Pimps,The Fun Pimps,,,2013-12-13,false,,,,,,,,,,,,,"ps4, "
真·三国无双7 猛将传 完全版,真・三國無双7 with 猛将伝,Koei Tecmo,Koei Tecmo,,,,,,,,,,,,,,,,,"ns, "
赛马大亨7 2013,Winning Post 7 2013,Koei Tecmo,Koei Tecmo,2013-06-20,false,,,,,,,,,,,,,,,"pc, "
真·三国无双7,真·三國無雙7,Koei Tecmo,Koei Tecmo,2013-02-28,false,,,,,,,,,,,,,,,"pc, "
乐高哈利波特 5-7年,Lego Harry Potter: Years 5–7,Traveller's Tales,Warner Bros. Games,2011-11-11,false,,,,,,,,,,,,,,,"pc, "
噗呦噗呦7,ぷよぷよ7,h.a.n.d.,SEGA,,,,,,,,,,,,,,,,,"nds, "
拯救德尔托拉 7颗宝石,デルトラクエスト 7つの宝石,Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,,,"nds, "
NBA 2K7,NBA 2K7,Visual Concepts,2K,,,,,,,,,,,,,,,,,"ps3, "
