GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
鬼泣 高清收藏版,Devil May Cry HD Collection,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ns, ps4, xb1, pc, ps3, "
鬼泣2,Devil May Cry 2,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ns, ps4, xb1, pc, x360, "
鬼泣,Devil May Cry,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ns, ps4, xb1, pc, ps3, x360, "
鬼泣4,Devil May Cry 4,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"pc, ios, android, ps3, "
DMC：鬼泣 终极版,DmC: Devil May Cry Definitive Edition,Ninja Theory,CAPCOM,,,2015-03-10,false,,,,,,,,,,,,,"ps4, "
鬼泣DMC,DmC: Devil May Cry,Ninja Theory,CAPCOM,,,,,,,,,,,,,,,,,"pc, ps3, "
鬼泣3 特别版,Devil May Cry 3: Special Edition,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ns, ps4, xb1, pc, ps3, x360, "
鬼泣4 特别版,Devil May Cry 4 Special Edition,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ps4, xb1, "
鬼泣5 特别版,Devil May Cry 5 Special Edition,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"xsx|s, "
鬼泣5,Devil May Cry 5,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ps4, xb1, "
