GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
大众高尔夫6,Everybody's Golf 6,Clap Hanz,Sony Interactive Entertainment,,,,,,,,,,,,,,,2011-12-17,false,"psv, "
一拳超人 无名英雄,ワンパンマン ヒーローノーバディノウズ,Spike Chunsoft,Bandai Namco,,,,,,,,,,,,,,,,,"ps4, xb1, "
凯瑟琳 Full Body,キャサリンFB,Atlus,SEGA,,,最早发售 2019-02-14,true,,,,,,,,,,,,,"ns, ps4, "
全·金属狂怒,Full Metal Furies,Cellar Door Games,Cellar Door Games,,,,,,,,,,,,,,,,,"xb1, "
小小合金 虚构的帝国,Tiny Metal Full Metal Rumble,AREA 35,DELiGHTWORKS,,,,,,,,,,,,,,,,,"ns, "
全金属狂潮 谁与争锋,Full Metal Panic! Fight: Who Dares Wins,Bandai Namco,Bandai Namco,,,2018-05-31,false,,,,,,,,,,,,,"ps4, "
月圆之夜,Night of Full Moon,巨人网络,巨人网络,,,,,,,,,,,,,,,,,"pc, ios, "
凯瑟琳,キャサリン,Atlus,Atlus,2011-02-17,false,,,,,,,,,,,,,,,"pc, "
软体,Soft Body,Bodysoft,Bodysoft,,,,,,,,,,,,,,,2016-05-17,false,"psv, "
钢之炼金术士 约定之日,鋼の錬金術師 FULLMETAL ALCHEMIST 約束の日へ,角色扮演,Bandai Namco,,,,,,,,,,,,,,,,,"psp, "
钢之炼金术师 托付后背之人,鋼の錬金術師 FULLMETAL ALCHEMIST 背中を託せし者,Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,,,"psp, "
大众高尔夫VR,Everybody's Golf VR,Sony Interactive Entertainment,Sony Interactive Entertainment,,,2019-05-21,false,,,,,,,,,,,,,"ps4, "
聊天拆炸弹,Keep Talking and Nobody Explodes,Steel Crate Games,Steel Crate Games,,,2015-10-09,false,,,,,,,,,,,,,"ps4, "
狂热之镇,Everybody's Gone to the Rapture,The Chinese Room,Sony Interactive Entertainment,,,2015-08-11,false,,,,,,,,,,,,,"ps4, "
