GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
战神：奥林匹斯之链,God of War: Chains of Olympus,Ready at Dawn,Sony Interactive Entertainment,,,,,,,,,,,,,,,,,"psp, "
战神2,God of War Ⅱ,动作,Sony Interactive Entertainment,,,,,,,,,,,,,,,,,"ps2, "
战神1,God of War 1,Sony Interactive Entertainment,Sony Interactive Entertainment,,,,,,,,,,,,,,,,,"ps2, "
益智之谜 战神的挑战,Puzzle Quest: Challenge of the Warlords,Infinite Interactive,D3 Go!,2007-03-20,false,,,,,,,,,,,,,,,"pc, "
战神 诸神黄昏,God of War Ragnarok,Santa Monica Studio,Sony Interactive Entertainment,,,,,最早发售 2022,true,,,,,,,,,,,"ps5, "
战神：夜袭,Battle Chasers: Nightwar,Airship Syndicate,THQ Nordic,,,,,,,,,,,,,,,,,"ns, "
战神,God of War,Santa Monica Studio,Sony Interactive Entertainment,,,最早发售 2018-04-20,true,,,,,,,,,,,,,"ps4, "
战神阿修罗,Asura,动作,Ogre Head Studio,2017-04-14,false,,,,,,,,,,,,,,,"pc, "
暗黑血统 战神版,Darksiders Warmastered Edition,Vigil Games,THQ Nordic,,,,,,,,,,,,,,,,,"ns, "
战神3 重制版,God of War 3 Remastered,Santa Monica Studio,Sony Interactive Entertainment,,,2015-07-14,false,,,,,,,,,,,,,"ps4, "
相州战神馆学园 八命阵 天之刻,相州戦神館學園 八命陣 天の刻,Light,Views Corporation,2014-07-24,false,,,,,,,,,,,,,,,"pc, "
战神 1+2典藏版,God of War Collection,Sanzaru Games,Sony Interactive Entertainment,,,,,,,,,,,,,,,2014-05-15,false,"psv, "
战神 超凡,God of War: Ascension,Sony Interactive Entertainment,Sony Interactive Entertainment,,,,,,,,,,,,,,,,,"ps3, "
战神 起源 收藏版,God of War Origins Collection,Sony Interactive Entertainment,Sony Interactive Entertainment,,,,,,,,,,,,,,,,,"ps3, "
战神 斯巴达之魂,God of War: Ghost of Sparta,Ready at Dawn,Sony Interactive Entertainment,,,,,,,,,,,,,,,,,"psp, "
战神3,God of War III,动作,Sony Interactive Entertainment,,,,,,,,,,,,,,,,,"ps3, "
无间战神,Too Human,Silicon Knights,Microsoft,,,,,,,,,,,,,,,,,"x360, "
