GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
暗黑血统 创世纪,Darksiders Genesis,Airship Syndicate,THQ Nordic,,,,,,,,,,,,,,,,,"stadia, ns, ps4, xb1, "
创世纪,Creativerse,Playful,Playful,最早发售 2017-05-08,false,,,,,,,,,,,,,,,"pc, "
暗黑血统3,Darksiders III,Gunfire Games,THQ Nordic,,,,,,,,,,,,,,,,,"ns, ps4, xb1, "
暗黑血统 战神版,Darksiders Warmastered Edition,Vigil Games,THQ Nordic,,,,,,,,,,,,,,,,,"ns, "
暗黑血统2 决死版,Darksiders 2：Deathinitive Edition,Vigil Games,Nordic,,,最早发售 2015-10-27(美版),false,,,,,,,,,,,,,"ns, ps4, "
暗黑血统2,Darksiders II,Vigil Games,THQ Nordic,2012-08-14,false,,,,,,,,,,,,,,,"pc, "
暗黑血统,Darksiders,Vigil Games,THQ Nordic,2010-01-05,false,,,,,,,,,,,,,,,"pc, "
超级英雄创世纪,Super Hero Generation,Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,2014-10-23,false,"psv, "
露娜 创世纪,LUNAR -ジェネシス-,Game Arts,Marvelous,,,,,,,,,,,,,,,,,"nds, "
创世纪6 虚假先知,Ultima VI: The False Prophet,Origin Systems,Origin Systems,最早发售 1990-06-01,false,,,,,,,,,,,,,,,"pc, "
