GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
噗呦噗呦对俄罗斯方块,Puyo Puyo Tetris,"ns, ps4, xb1, pc, wiiu, psv, 3ds, ",Sonic Team,SEGA,最早发售 2018-02-27,false,最早发售 2014-12-04(日版),false,,,,,,,,,最早发售 2014-02-06,false,最早发售 2014-02-06,false
俄罗斯方块效应：连接,Tetris Effect: Connected,"xsx|s, ns, xb1, ",Monstars,Enhance,,,,,,,,,,,,,,,,
刺客信条编年史：俄罗斯,Assassin's Creed Chronicles: Russia,"ps4, xb1, pc, ",Climax Studios,Ubisoft,2016-02-09,false,2016-02-09,false,,,,,,,,,,,,
刺客信条编年史合集,Assassin's Creed Chronicles,"ps4, xb1, pc, psv, ",Ubisoft,Ubisoft,2016-02-09,false,2016-02-09,false,,,,,,,,,,,2016-02-09,false
刺客信条编年史：印度,Assassin's Creed Chronicles: India,"ps4, xb1, pc, ",Climax Studios,Ubisoft,2016-01-12,false,2016-01-12,false,,,,,,,,,,,,
刺客信条编年史：中国,Assassin's Creed Chronicles China,"ps4, xb1, pc, ps3, ",Climax Studios,Ubisoft,2015-04-21,false,2015-04-21,false,,,,,,,,,,,,
俄罗斯方块99,Tetris 99,"ns, ",ARIKA,Nintendo,,,,,,,,,,,,,,,,
俄罗斯方块效应,Tetris Effect,"ps4, ",Enhance,Sony Interactive Entertainment,,,最早发售 2018-11-09,true,,,,,,,,,,,,
俄罗斯方块：终极版,Tetris Ultimate,"ps4, xb1, pc, psv, 3ds, ",SoMa Play,Ubisoft,2014-11-11,false,2014-11-11,false,,,,,,,,,2014-11-11,false,2014-11-11,false
俄罗斯方块：新轴向,Tetris: Axis,"3ds, ",Hudson,Bandai Namco,,,,,,,,,,,,,2011-10-20,false,,
 俄罗斯方块,テトリス,"3ds, ",Bandai Namco,Bandai Namco,,,,,,,,,,,,,2011-10-20,false,,
俄罗斯方块（2009）,Tetris(2009),"ps3, psp, ",EA,EA,,,,,,,,,,,,,,,,
俄罗斯方块DS,Tetris DS,"nds, ",Nintendo,Nintendo,,,,,,,,,,,,,,,,
魔法气泡对俄罗斯方块2,Puyo Puyo Tetris 2,"xsx|s, ps5, ns, ps4, xb1, ",Sonic Team,SEGA,,,最早发售 2020-12-08,true,最早发售 2020-12-08,true,,,,,,,,,,
