GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
NBA 2K18,,"ns, ps4, xb1, pc, ps3, x360, ",Visual Concepts,2K,2017-09-19,false,2017-09-19,false,,,,,,,,,,,,
美国职业摔角2K18,WWE2K18,"ns, ps4, xb1, ",格斗,2K,,,2017-10-17,false,,,,,,,,,,,,
NBA 2K16,NBA 2K16,"ps4, xb1, pc, ps3, x360, ",Visual Concepts,2K,2015-09-29,false,2015-09-29,false,,,,,,,,,,,,
NBA Live 15,NBA Live 15,"ps4, xb1, ",EA,EA,,,2014-10-28,false,,,,,,,,,,,,
NBA 2K15,NBA 2K15,"ps4, xb1, pc, ps3, x360, ",Visual Concepts,2K,2014-10-07,false,2014-10-07,false,,,,,,,,,,,,
NBA Live 14,NBA Live 14,"ps4, xb1, ",EA,EA,,,2013-11-19,false,,,,,,,,,,,,
NBA 2K14,NBA 2K14,"ps4, xb1, pc, ps3, x360, ",Visual Concepts,2K,2013-11-15,false,2013-11-15,false,,,,,,,,,,,,
NBA 2K13,NBA 2K13,"pc, wiiu, ps3, x360, wii, psp, ",Visual Concepts,2K,2012-10-02,false,,,,,,,,,,,,,,
NBA 2K12,NBA 2K12,"ps3, x360, ",2K,2K,,,,,,,,,,,,,,,,
NBA 2K11,NBA 2K11,"pc, ps3, x360, wii, psp, ps2, ",Visual Concepts,2K,2010-10-05,false,,,,,,,,,,,,,,
NBA Live 10,NBA Live 10,"ps3, x360, psp, ",EA,EA,,,,,,,,,,,,,,,,
NBA 2K10,NBA 2K10,"ps3, x360, ps2, ",Visual Concepts,2K,,,,,,,,,,,,,,,,
弹珠台名人堂 威廉姆斯收藏版,Pinball Hall of Fame: The Williams Collection,"3ds, ps3, x360, wii, psp, ps2, ",FarSight Studios,Crave Entertainment,,,,,,,,,,,,,2011-09-13,false,,
NBA 2K6,,"x360, ps2, xbox, ",Visual Concepts,2K,,,,,,,,,,,,,,,,
银河战士Prime 弹珠台,Metroid Prime Pinball,"nds, ",Fuse Games,Nintendo,,,,,,,,,,,,,,,,
Stern Pinball Arcade,,"ns, ps4, xb1, ",FarSight Studios,FarSight Studios,,,最早发售 2017-04-18,false,,,,,,,,,,,,
御姐武戏Z2：混沌,Onechanbara Z2: Chaos,"ps4, pc, ",Tamsoft,D3 Publisher,2014-10-30,false,2014-10-30,false,,,,,,,,,,,,
御姐玫瑰 起源,お姉チャンバラORIGIN,"ps4, ",D3 Publisher,D3 Publisher,,,最早发售 2019-12-05,true,,,,,,,,,,,,
NBA 2K20,,"stadia, ns, ps4, xb1, ",2K,2K,,,最早发售 2019-09-06,true,,,,,,,,,,,,
Lupinball,,"pc, ",Craftven,Craftven,最早发售 2017-08-17,true,,,,,,,,,,,,,,
NBA Live 18,,"ps4, xb1, ",EA,EA,,,2017-09-19,false,,,,,,,,,,,,
三维弹球FX3,Pinball FX 3,"pc, ",Zen Studios,Zen Studios,最早发售 2017-09-26,false,,,,,,,,,,,,,,
NBA 2K21,,"xsx|s, ps5, stadia, ns, ps4, xb1, ",Visual Concepts,2K,,,最早发售 2020-09-04,true,最早发售 2020-11-12,true,,,,,,,,,,
NBA 2K22,,"xsx|s, ps5, ns, ps4, xb1, ",Visual Concepts,2K,,,最早发售 2021-09-10,true,最早发售 2021-09-10,true,,,,,,,,,,
NBA Live 19,,"ps4, xb1, ",EA,EA,,,2018-09-07,false,,,,,,,,,,,,
妖怪手表破坏者2 秘宝传说BanBaLaYa,妖怪ウォッチバスターズ2 秘宝伝説バンバラヤー,"3ds, ",LEVEL-5,LEVEL-5,,,,,,,,,,,,,2017-12-16,false,,
NBA 2K17,,"ps4, xb1, pc, ps3, x360, ",Visual Concepts,2K,2016-09-20,false,2016-09-20,false,,,,,,,,,,,,
NBA Live 16,,"ps4, xb1, ",EA,EA,,,2015-09-29,false,,,,,,,,,,,,
三维弹球FX2,Pinball FX 2,"xb1, pc, x360, ",Zen Studios,Zen Studios,2014-08-14,false,,,,,,,,,,,,,,
星球大战弹珠台：英雄,Star Wars Pinball: Heroes Within,"x360, ",Zen Studios,Zen Studios,,,,,,,,,,,,,,,,
魔法少女大战 战祓,魔法少女大戦ZANBATSU,"psv, ",Galat Games,Galat Games,,,,,,,,,,,,,,,2014-03-27,false
街机弹珠台,The Pinball Arcade,"ps4, xb1, pc, psv, ps3, x360, ",FarSight Studios,FarSight Studios,2013-12-17,false,2013-12-17,false,,,,,,,,,,,2013-12-17,false
星球大战弹珠台,Star Wars Pinball,"ps4, x360, ",Zen Studios,Zen Studios,,,2013-07-11,false,,,,,,,,,,,,
弹珠英雄完全版,Pinball Heroes Complete,"psv, ",Sony Interactive Entertainment,Sony Interactive Entertainment,,,,,,,,,,,,,,,2013-07-02,false
禅意弹珠台2,Zen Pinball 2,"ps4, wiiu, psv, ps3, ",Zen Studios,Zen Studios,,,2013-03-21,false,,,,,,,,,,,2013-03-21,false
纸箱战机W,Danball Senki W,"psv, psp, ",LEVEL-5,LEVEL-5,,,,,,,,,,,,,,,2012-01-18,false
NBA Live 09,NBA Live 09,"ps3, x360, wii, psp, ps2, ",EA,EA,,,,,,,,,,,,,,,,
NBA 2K9,NBA 2K9,"pc, ps3, x360, ps2, ",Visual Concepts,2K,2008-10-07,false,,,,,,,,,,,,,,
NBA 2K8,NBA 2K8,"ps3, x360, ps2, ",Visual Concepts,2K,,,,,,,,,,,,,,,,
NBA Live 08,NBA Live 08,"pc, ps3, x360, wii, psp, ps2, ",EA,EA,2007-10-01,false,,,,,,,,,,,,,,
NBA 2K7,NBA 2K7,"ps3, x360, ps2, xbox, ",Visual Concepts,2K,,,,,,,,,,,,,,,,
NBA 宅篮高手,NBA Baller Beats,"x360, ",音乐,Majesco Entertainment,,,,,,,,,,,,,,,,
NBA游乐场,NBA Playgrounds,"ns, ps4, xb1, pc, ",Saber Interactive,Mad Dog Games,2017-05-09,false,2017-05-09,false,,,,,,,,,,,,
NBA 2K 欢乐竞技场2,NBA 2K Playgrounds 2,"ns, ps4, xb1, pc, ",Saber Interactive,2K,2018-10-16,false,2018-10-16,false,,,,,,,,,,,,
顶级王牌：NBA全明星,Top Trumps:NBA All Stars,"3ds, psp, ",Ideas Pad,GMG Play,,,,,,,,,,,,,2012-10-08,false,,
NBA嘉年华 On Fire Edition,NBA JAM ON FIRE EDITION,"ps3, x360, ",EA,EA,,,,,,,,,,,,,,,,
NBA 街头篮球 主场,NBA Street Homecourt,"ps3, x360, ",EA,EA,,,,,,,,,,,,,,,,
NBA 2K19,,"ns, ps4, xb1, ",Visual Concepts,2K,,,最早发售 2018-09-11,true,,,,,,,,,,,,
