GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
吉娜姐妹 扭曲梦境,Giana Sisters: Twisted Dreams,"pc, wiiu, ps3, ",Black Forest Games,Black Forest Games,最早发售 2012-10-22,false,,,,,,,,,,,,,,
吉娜姐妹 扭曲梦境 导演剪辑版,Giana Sisters: Twisted Dreams - Director's Cut,"ps4, xb1, pc, ",Black Forest Games,Black Forest Games,最早发售 2013-09-23,false,最早发售 2014-12-09,true,,,,,,,,,,,,
米皮大冒险 梦域,Mimpi Dreams,"ns, pc, ",Dreadlocks Mobile,Dreadlocks Mobile,最早发售 2016-03-23,true,,,,,,,,,,,,,,
情圣拉瑞 梦遗延绵,Leisure Suit Larry: Wet Dreams Don't Dry,"ns, ps4, xb1, ",CrazyBunch Studios,Assemble Entertainment,,,最早发售 2019-06-13,false,,,,,,,,,,,,
情圣拉瑞 梦遗二度,Leisure Suit Larry: Wet Dreams Dry Twice,"ns, ps4, xb1, ",CrazyBunch Studios,Assemble Entertainment,,,最早发售 2021-05-18,false,,,,,,,,,,,,
Dreams Universe,,"ps4, ",Media Molecule,Sony Interactive Entertainment,,,最早发售 2020-02-14,true,,,,,,,,,,,,
心跳宇宙,Doki-Doki Universe,"ps4, psv, ps3, ",HumaNature Studios,HumaNature Studios,,,2013-12-10,false,,,,,,,,,,,2013-12-10,false
飞翔泡泡龙3D,Bust-a-Move Universe,"3ds, ",ARIKA,Square Enix,,,,,,,,,,,,,2011-02-26,false,,
高达 战斗宇宙,Gundam Battle Universe,"psp, ",Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,,
崔佛拯救宇宙,Trover Saves the Universe,"ns, ps4, xb1, ",Squanch Games,Squanch Games,,,最早发售 2019-05-31,false,,,,,,,,,,,,
乐高漫威超级英雄：宇宙危机,Lego Marvel Super Heroes: Universe in Peril,"ps4, xb1, pc, wiiu, psv, 3ds, ps3, x360, nds, ",TT Games,Warner Bros. Games,2013-10-22,false,2013-10-22,false,,,,,,,,,2013-10-22,false,2013-10-22,false
DC宇宙 Online,DC Universe Online,"ps4, xb1, pc, ps3, ",Daybreak Game,Daybreak Game,2011-01-11,false,2011-01-11,false,,,,,,,,,,,,
真人快打 VS. DC漫画英雄,Mortal Kombat vs. DC Universe,"ps3, x360, ",Midway Games,Midway Games,,,,,,,,,,,,,,,,
迷失岛3：宇宙的尘埃,ISOLAND3: Dust of the Universe,"pc, ",胖布丁网络科技公司,胖布丁网络科技公司,最早发售 2020-03-17,true,,,,,,,,,,,,,,
D4 暗梦不灭,D4: Dark Dreams Don't Die,"xb1, ",Access Games,Microsoft,,,,,,,,,,,,,,,,
梦精灵 深夜入梦,NiGHTS Into Dreams,"x360, ps2, ",Sonic Team,SEGA,,,,,,,,,,,,,,,,
新鬼武者 幻梦之晓,新 鬼武者 DAWN OF DREAMS,"ps2, ",CAPCOM,CAPCOM,,,,,,,,,,,,,,,,
