GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
Marvel复仇女神 未完成体降临,Marvel Nemesis：Rise of the Imperfects,"psp, nds, ps2, xbox, ",Nihilistic Software,EA,,,,,,,,,,,,,,,,
火爆狂飙 复仇,Burnout Revenge,"x360, ps2, xbox, ",Criterion Games,EA,,,,,,,,,,,,,,,,
星球大战III 西斯的复仇,Star Wars Episode III: Revenge of the Sith,"ps2, xbox, ",The Collective,LucasArts,,,,,,,,,,,,,,,,
漫威复仇者学院,Marvel Avengers Academy,"ios, ","TinyCo, Inc.","TinyCo, Inc.",,,,,,,,,,,,,,,,
漫威复仇者,Marvel's Avengers,"xsx|s, ps5, stadia, ps4, xb1, ",Crystal Dynamics,Square Enix,,,最早发售 2020-09-04,true,最早发售 2021-03-18,true,,,,,,,,,,
合金装备崛起：复仇,Metal Gear Rising: Revegeance,"pc, ps3, x360, ",PlatinumGames,Konami,2013-02-19,false,,,,,,,,,,,,,,
喋血复仇,Back 4 Blood,"xsx|s, ps5, ps4, xb1, ",Turtle Rock Studios,Warner Bros. Games,,,最早发售 2021-10-12,true,最早发售 2021-10-12,true,,,,,,,,,,
忍者神龟：施耐德的复仇,Teenage Mutant Ninja Turtles: Shredder's Revenge,"ns, ",Tribute Games,DotEmu,,,,,,,,,,,,,,,,
黑光 复仇,Blacklight: Retribution,"ps4, pc, ",Zombie Studios,Zombie Studios,2012-04-03,false,2012-04-03,false,,,,,,,,,,,,
双截龙2 复仇,ダブルドラゴンII ザ・リベンジ,"ns, ps4, ios, android, wiiu, 3ds, wii, ",Technōs Japan,Technōs Japan,,,最早发售 2016-02-26,false,,,,,,,,,最早发售 2013-05-29,false,,
王国保卫战 复仇,Kingdom Rush Vengeance,"pc, ios, ",官网地址,Ironhide Game Studio,最早发售 2020-10-09,true,,,,,,,,,,,,,,
极品飞车 复仇,Need for Speed Payback,"ps4, xb1, pc, ",Ghost Games,EA,2017-11-10,false,2017-11-10,false,,,,,,,,,,,,
乐高 漫威复仇者联盟,Lego Marvel's Avengers,"ps4, xb1, pc, wiiu, psv, 3ds, ps3, x360, ",TT Fusion,Warner Bros. Games,2016-01-26,false,2016-01-26,false,,,,,,,,,2016-01-26,false,2016-01-26,false
恋爱复仇,恋愛リベンジ,"psv, ",文字,TGL,,,,,,,,,,,,,,,最早发售 2015-10-29,false
爆炸头武士2：熊之复仇,Afro Samurai 2: Revenge of Kuma,"ps4, xb1, pc, ",Redacted Studios,Versus Evil,2015-09-22,false,2015-09-22,false,,,,,,,,,,,,
小红帽复仇记 Woofle,Woolfe - The Red Hood Diaries,"ps4, xb1, pc, ",GriN,GriN,2015-03-17,false,2015-03-17,false,,,,,,,,,,,,
时间复仇者,Time Avenger,"ps4, psv, 3ds, ",CoreCell Technology,Arc System Works,,,2014-03-19,false,,,,,,,,,2014-03-19,false,2014-03-19,false
海绵宝宝 痞老板机器人复仇,SpongeBob SquarePants: Plankton's Robotic Revenge,"wiiu, 3ds, ps3, x360, wii, nds, ",Behaviour,Activision,,,,,,,,,,,,,2013-10-22,false,,
复仇者联盟 地球之战,Marvel Avengers: Battle for Earth,"wiiu, x360, ",Ubisoft,Ubisoft,,,,,,,,,,,,,,,,
变形金刚：堕落者的复仇,Transformers Revenge of the Fallen,"pc, ps3, x360, wii, psp, nds, ps2, ",Luxoflux,Activision,2009-06-23,false,,,,,,,,,,,,,,
