GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
猴岛小英雄 特别版,The Secret of Monkey Island: Special Edition,"pc, ps3, x360, ",LucasArts,LucasArts,2009-07-15,false,,,,,,,,,,,,,,
高达无双 特别版,ガンダム無双 Special,"ps2, ",Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,,
鬼泣3 特别版,Devil May Cry 3: Special Edition,"ns, ps4, xb1, pc, ps3, x360, ",CAPCOM,CAPCOM,最早发售 2006-05-23,true,最早发售 2018-03-14,true,,,,,,,,,,,,
鬼泣4 特别版,Devil May Cry 4 Special Edition,"ps4, xb1, ",CAPCOM,CAPCOM,,,最早发售 2015-06-18,true,,,,,,,,,,,,
任天堂明星大乱斗 特别版,大乱闘スマッシュブラザーズ SPECIAL,"ns, ",Sora,Nintendo,,,,,,,,,,,,,,,,
鬼泣5 特别版,Devil May Cry 5 Special Edition,"xsx|s, ",CAPCOM,CAPCOM,,,,,,,,,,,,,,,,
上古卷轴5：天际 特别版,The Elder Scrolls V: Skyrim Special Edition,"ps4, xb1, pc, ",Bethesda,Bethesda,2016-10-28,false,2016-10-28,false,,,,,,,,,,,,
上古卷轴5 天际 VR,The Elder Scrolls V: Skyrim VR,"ps4, pc, ",Bethesda,Bethesda,2017-11-17,false,2017-11-17,false,,,,,,,,,,,,
上古卷轴5：天际,The Elder Scrolls V: Skyrim,"ns, pc, ps3, x360, ",Bethesda,Bethesda,2011-11-11,false,,,,,,,,,,,,,,
上古卷轴5：天际 周年版,The Elder Scrolls V: Skyrim Anniversary Edition,"xsx|s, ps5, ps4, xb1, ",Bethesda,Bethesda,,,最早发售 2021-11-11,false,最早发售 2021-11-11,false,,,,,,,,,,
城市：天际线,Cities: Skylines,"ns, ps4, xb1, pc, ",Colossal Order,Paradox Interactive,2015-03-10,false,2015-03-10,false,,,,,,,,,,,,
天际浪客,Starward Rogue,"pc, ",Arcen Games,Arcen Games,最早发售 2016-01-22,false,,,,,,,,,,,,,,
白骑士物语 古之鼓动 特别版,白騎士物語 －古の鼓動－ EX Edition,"ps3, ",LEVEL-5,LEVEL-5,,,,,,,,,,,,,,,,
妖怪手表之舞：舞力全开特别版,妖怪ウォッチダンス JUST DANCE スペシャルバージョン,"wiiu, ",音乐,LEVEL-5,,,,,,,,,,,,,,,,
日本职业麻将联盟推荐 彻底麻将！挑战女职业选手！彻万女神 特别版,日本プロ麻雀連盟推薦 とことん麻雀! 女流プロに挑戦! 徹萬女神 スペシャル,"psv, ",Kaga Create,Kaga Create,,,,,,,,,,,,,,,2013-11-28,false
无双大蛇2 特别版,無双OROCHI2 Special,"psp, ",动作,Koei Tecmo,,,,,,,,,,,,,,,,
热血硬派 特别版,Nekketsu Koha Kunio-Kun Special,"3ds, ",Million,Arc System Works,,,,,,,,,,,,,2011-12-15,false,,
真·三国无双5 特别版,真・三國無双5 Special,"psp, ps2, ",Koei Tecmo,Koei Tecmo,,,,,,,,,,,,,,,,
