GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
最终幻想10 高清重制版,Final Fantasy X HD Remaster,"ns, ps4, xb1, pc, psv, ",Virtuos,Square Enix,最早发售 2016-05-13,true,最早发售 2015-05-14,true,,,,,,,,,,,最早发售 2013-12-26,true
兰斯10 决战,RanceⅩ-決戦-,"pc, ",ALICESOFT,ALICESOFT,最早发售 2018-02-23,true,,,,,,,,,,,,,,
Ben 10 最终进化2,Ben 10: Omniverse 2,"wiiu, 3ds, ps3, x360, wii, ",1st Playable Productions,D3 Publisher,,,,,,,,,,,,,2013-11-05,false,,
Ben 10 最终进化,Ben 10: Omniverse,"wiiu, 3ds, ps3, x360, wii, nds, ",1st Playable Productions,D3 Publisher,,,,,,,,,,,,,2012-11-13,false,,
Ben 10 银河竞速,Ben 10: Galactic Racing,"psv, 3ds, ps3, x360, wii, nds, ",Monkey Bar Games,D3 Publisher,,,,,,,,,,,,,2011-10-18,false,2011-10-18,false
和班尼特福迪一起攻克难关,Getting Over It with Bennett Foddy,"pc, ios, android, ",Bennett Foddy,Bennett Foddy,2017-10-06,false,,,,,,,,,,,,,,
茂伸 纯洁微笑,Monobeno: Pure Smile,"psv, ",Dramatic Create,Dramatic Create,,,,,,,,,,,,,,,2014-09-25,false
班特利的背包,Bentley's Hackpack,"psv, ps3, ",Sanzaru Games,Sony Interactive Entertainment,,,,,,,,,,,,,,,2013-02-05,false
班迪与墨水机器,Bendy and the Ink Machine,"ns, ps4, xb1, pc, ios, ",Joey Drew Studios,Joey Drew Studios,最早发售 2017-02-10,true,最早发售 2018-11-20,true,,,,,,,,,,,,
NBA Live 10,NBA Live 10,"ps3, x360, psp, ",EA,EA,,,,,,,,,,,,,,,,
FIFA 10,FIFA Soccer 10,"pc, ps3, x360, wii, psp, nds, ",EA,EA,最早发售 2009-10-20,false,,,,,,,,,,,,,,
马里奥聚会10,Mario Party 10,"wiiu, ",Nd Cube,Nintendo,,,,,,,,,,,,,,,,
卡利布尔10系列竞速赛,Calibre 10 Racing Series,"xb1, pc, ",Hesaw,Focus Home Interactive,2014-03-26,false,,,,,,,,,,,,,,
实况足球10,World Soccer: Winning Eleven 10,"pc, x360, psp, nds, ps2, ",Konami,Konami,2006-04-27,false,,,,,,,,,,,,,,
世界汽车拉力锦标赛10,WRC 10 FIA World Rally Championship,"xsx|s, ps5, ns, ps4, xb1, ",KT Racing,Nacon,,,最早发售 2021-09-02,true,最早发售 2021-09-02,true,,,,,,,,,,
10秒忍者X,10 Second Ninja X,"ps4, xb1, pc, ",Four Circle Interactive,Curve Digital,最早发售 2016-07-19,false,最早发售 2016-07-19,false,,,,,,,,,,,,
大富翁10,RichMan 10,"ns, ",北京软星,大宇资讯,,,,,,,,,,,,,,,,
NBA 2K10,NBA 2K10,"ps3, x360, ps2, ",Visual Concepts,2K,,,,,,,,,,,,,,,,
最终幻想10/10-2高清重制版,Final Fantasy X/X-2 HD Remaster,"ns, ps4, xb1, pc, ",Virtuos,Square Enix,最早发售 2016-05-13,true,最早发售 2015-05-14,true,,,,,,,,,,,,
水仙 十周年精选集,Narcissus 10th Anniversary Anthology,"ps4, pc, psv, ",Sekai Project,Kadokawa Games,2016-01-28,false,2016-01-28,false,,,,,,,,,,,2016-01-28,false
魔法门10：传承,Might & Magic X: Legacy,"pc, ",Limbic Entertainment,Ubisoft,最早发售 2014-01-23,true,,,,,,,,,,,,,,
最终幻想10-2 高清重制版,Final Fantasy X-2 HD Remaster,"ns, ps4, xb1, pc, psv, ",Virtuos,Square Enix,最早发售 2016-05-13,true,最早发售 2015-05-14,true,,,,,,,,,,,最早发售 2013-12-26,true
3 out of 10,,"ns, xb1, ",Terrible Posture Games,Terrible Posture Games,,,,,,,,,,,,,,,,
勇者斗恶龙10 Online,Dragon Quest X Online,"ns, ps4, pc, wiiu, 3ds, wii, ",Square Enix,Square Enix,2012-08-02,false,2012-08-02,false,,,,,,,,,2012-08-02,false,,
最终幻想10,FINAL FANTASY X,"ps2, ",Square,Square,,,,,,,,,,,,,,,,
最终幻想10-2,Final Fantasy X-2,"ps2, ",Square,Square,,,,,,,,,,,,,,,,
