GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
风色幻想3 罪与罚的镇魂歌,Wind Fantasy III,"pc, ",弘煜科技,寰宇之星,最早发售 2004-11-16,true,,,,,,,,,,,,,,
阿佛纳姆2 水晶之魂,Avernum 2: Crystal Souls,"pc, ",Spiderweb Software,Spiderweb Software,最早发售 2015-01-15,false,,,,,,,,,,,,,,
地牢之魂,Dungeon Souls,"pc, ",Lamina Studios,Plug In Digital,最早发售 2016-12-03,false,,,,,,,,,,,,,,
对马之魂,Ghost of Tsushima,"ps4, ",Sucker Punch,Sony Interactive Entertainment,,,最早发售 2020-07-17,true,,,,,,,,,,,,
战神 斯巴达之魂,God of War: Ghost of Sparta,"psp, ",Ready at Dawn,Sony Interactive Entertainment,,,,,,,,,,,,,,,,
职业棒球之魂2010,プロ野球スピリッツ2010,"ps3, psp, ps2, ",Pawapuro Production,Konami,,,,,,,,,,,,,,,,
战斗之魂 辉石的霸者,バトルスピリッツ 輝石の覇者,"psp, ",Mike Elliott,Bandai Namco,,,,,,,,,,,,,,,,
恶魔之魂,Demon's Souls,"ps3, ",FromSoftware,Sony Interactive Entertainment,,,,,,,,,,,,,,,,
SD高达G世纪 战魂,SDガンダム GGENERATION SPIRITS,"ps2, ",Tom Create,Bandai Namco,,,,,,,,,,,,,,,,
美丽的块魂,ビューティフル塊魂,"x360, ",Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,,
海贼王 机甲之魂,ワンピース ギアスピリット,"nds, ",格斗,Bandai Namco,,,,,,,,,,,,,,,,
先祖之魂 失落的传承,FolksSoul -失われた伝承-,"ps3, ",Sony Interactive Entertainment,Sony Interactive Entertainment,,,,,,,,,,,,,,,,
死神DS 2nd：黑衣闪现的镇魂歌,BLEACH DS 2nd 黒衣ひらめく鎮魂歌,"nds, ",Treasure,SEGA,,,,,,,,,,,,,,,,
我们的块魂,僕の私の塊魂,"psp, ",Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,,
新纪幻想 鬼魂之魂Ⅱ,新紀幻想スペクトラルソウルズII,"psp, ps2, ",Idea Factory,Idea Factory,,,,,,,,,,,,,,,,
异域镇魂曲,Planescape: Torment,"pc, android, ",Black Isle Studios,Interplay Entertainment,1999-12-12,false,,,,,,,,,,,,,,
幕末摇滚：超魂,Bakumatsu Rock: Ultra Soul,"psv, psp, ",Marvelous,Marvelous,,,,,,,,,,,,,,,2014-09-25,false
幕末摇滚,幕末Rock,"psp, ",Marvelous,Marvelous,,,,,,,,,,,,,,,,
精灵宝可梦 超不可思议的迷宫,ポケモン超不思議のダンジョン,"3ds, ",Spike Chunsoft,The Pokémon Company,,,,,,,,,,,,,2015-09-17,false,,
雷顿教授与超文明A的遗产,Professor Layton and the Azran Legacy,"3ds, ",LEVEL-5,Nintendo,,,,,,,,,,,,,2013-02-28,false,,
人见人爱！块魂,みんな大好き塊魂,"ps2, ",Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,,
职业棒球之魂2019,プロ野球スピリッツ2019,"ps4, psv, ",Konami,Konami,,,2019-07-18,false,,,,,,,,,,,2019-07-18,false
宝可梦 心金/魂银,ポケットモンスター ハートゴールド/ソウルシルバー,"nds, ",Game Freak,The Pokémon Company,,,,,,,,,,,,,,,,
恶魔之魂 重制版,Demon's Souls,"ps5, ",Bluepoint Games,Sony Interactive Entertainment,,,,,最早发售 2020-11-12,true,,,,,,,,,,
失落之魂,Lost Soul Aside,"ps5, ",灵犀科技,灵犀科技,,,,,最早发售 发售日未定,false,,,,,,,,,,
块魂 安可,塊魂アンコール,"ns, ps4, xb1, ",Bandai Namco,Bandai Namco,,,最早发售 2020-11-19,false,,,,,,,,,,,,
黑暗之魂 重制版,Dark Souls Remastered,"ns, ps4, xb1, pc, ",FromSoftware,Bandai Namco,2018-05-24,false,2018-05-24,false,,,,,,,,,,,,
交错之魂,Crossing Souls,"ns, ps4, pc, ",Four Attic,Devolver Digital,2018-02-13,false,2018-02-13,false,,,,,,,,,,,,
荣耀战魂,For Honor,"ps4, xb1, pc, ",Ubisoft,Ubisoft,2017-02-14,false,2017-02-14,false,,,,,,,,,,,,
黑暗之魂3,Dark Souls Ⅲ,"ps4, xb1, pc, ",FromSoftware,Bandai Namco,2016-03-24,false,2016-03-24,false,,,,,,,,,,,,
圣斗士星矢 勇斗之魂,聖闘士星矢 ソルジャーズ・ソウル,"ps4, pc, ps3, ",Bandai Namco,Bandai Namco,2015-09-25,false,2015-09-25,false,,,,,,,,,,,,
泰坦之魂,Titan Souls,"ps4, pc, psv, ",Acid Games,Devolver Digital,2015-04-14,false,2015-04-14,false,,,,,,,,,,,2015-04-14,false
黑暗之魂2：原罪学者,Dark Souls II: Scholar of the First Sin,"ps4, xb1, pc, ps3, x360, ",FromSoftware,Bandai Namco,2015-04-07,false,2015-04-07,false,,,,,,,,,,,,
职业棒球之魂 2015,Pro Yakyū Spirits 2015,"psv, ps3, ",Konami,Konami,,,,,,,,,,,,,,,2015-03-26,false
职业棒球之魂 2014,Pro Yakyuu Spirits 2014,"psv, ps3, psp, ",Konami,Konami,,,,,,,,,,,,,,,2014-03-20,false
职业棒球之魂 2013,Pro Yakyuu Spirits 2013,"psv, ps3, psp, ",Konami,Konami,,,,,,,,,,,,,,,2013-03-20,false
战斗机器人之魂,バトルロボット魂,"psp, ",Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,,
忍魂 真田兽勇士传,忍スピリッツ 真田獣勇士伝,"3ds, ",Tom Create,Tom Create,,,,,,,,,,,,,2012-12-05,false,,
职业棒球之魂 2012,Pro Yakyuu Spirits 2012,"psv, ps3, psp, ",Konami,Konami,,,,,,,,,,,,,,,2012-03-29,false
黑暗之魂,Dark Souls,"pc, ps3, x360, ",FromSoftware,Bandai Namco,2011-09-22,false,,,,,,,,,,,,,,
