GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
黑色起源,Genesis Noir,"xsx|s, ns, xb1, ",Feral Cat Den,Fellow Traveller,,,,,,,,,,,,,,,,
天堂的陌生人 最终幻想起源,STRANGER OF PARADISE FINAL FANTASY ORIGIN,"xsx|s, ps5, ps4, xb1, ",Team Ninja,Koei Tecmo,,,最早发售 2022,true,最早发售 2022,true,,,,,,,,,,
精灵宝可梦 Let's Go 皮卡丘/伊布,ポケットモンスター Let's GO！ ピカチュウ／Let's GO！ イーブイ,"ns, ",Game Freak,The Pokémon Company,,,,,,,,,,,,,,,,
异度神剑2 黄金之国伊拉,Xenoblade Chronicles 2 Torna: The Golden Country,"ns, ",Monolith Soft,Nintendo,,,,,,,,,,,,,,,,
另一个伊甸 超越时空的猫,アナザーエデン 時空を超える猫,"ns, ios, android, ",Wright Flyer Studios,GREE,,,,,,,,,,,,,,,,
伊森·卡特的消失,The Vanishing of Ethan Carter,"ns, ps4, xb1, ",The Astronauts,The Astronauts,,,最早发售 2015-07-14,false,,,,,,,,,,,,
魔法少女☆伊莉雅,Fate/kaleid liner Prisma Illya,"3ds, ",Kadokawa Games,Kadokawa Games,,,,,,,,,,,,,2014-07-31,false,,
伊森 陨石猎人,Ethan: Meteor Hunter,"psv, ps3, ",Seaven Studio,Seaven Studio,,,,,,,,,,,,,,,2014-02-07,false
行星控制 起源,Star Control: Origins,"pc, ",Stardock Entertainment,Stardock Entertainment,最早发售 2018-09-20,true,,,,,,,,,,,,,,
亚当冒险传奇 起源,Adam's Venture Origins,"ns, ps4, xb1, ",Vertigo Games,SOEDESCO,,,最早发售 2016-04-01,true,,,,,,,,,,,,
刺客信条 起源,Assassin’s Creed Origins,"ps4, xb1, pc, ",Ubisoft,Ubisoft,2017-10-27,false,2017-10-27,false,,,,,,,,,,,,
