GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
刀剑神域 无限时刻, ソードアート·オンライン -インフィニティ·モーメント-,"psp, ",Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,,
银星将棋 强天怒斗风雷神,銀星将棋 強天怒闘風雷神,"psv, ",Silver Star,Silver Star,,,,,,,,,,,,,,,2012-08-09,false
世界树迷宫4：传承的巨神,Etrian Odyssey IV: Legends of the Titan,"3ds, ",Atlus,Atlus,,,,,,,,,,,,,2012-07-05,false,,
暗杀神 弑神编年史,Ascension: Chronicle of the Godslayer,"pc, psv, ",Playdek,Playdek,2011-06-30,false,,,,,,,,,,,,,2011-06-30,false
东方苍神缘起 ：残暑,Touhou Sōjin Engi: The Genius of Sappheiros,"ps4, pc, ",Strawberry Bose,Mediascape,2010-12-30,false,2010-12-30,false,,,,,,,,,,,,
四狂神战记,エストポリス,"nds, ",Neverland,Square Enix,,,,,,,,,,,,,,,,
勇者斗恶龙 剑神 假面女王与镜之塔,ドラゴンクエストソード 仮面の女王と鏡の塔,"wii, ",Square Enix,Square Enix,,,,,,,,,,,,,,,,
忍者神龟,TMNT,"pc, wiiu, x360, nds, ps2, ",Ubisoft,Ubisoft,2007-03-20,false,,,,,,,,,,,,,,
北斗神拳 审判双苍星 拳豪列传,北斗の拳 審判の双蒼星 拳豪列伝,"ps2, ",SEGA,SEGA,,,,,,,,,,,,,,,,
奈落破坏神,ナノブレイカー,"ps2, ",动作,Konami,,,,,,,,,,,,,,,,
暗黑破坏神2,Diablo II,"pc, ",Blizzard,Blizzard,2000-06-29,false,,,,,,,,,,,,,,
超级机器人大战OG传说 魔装机神 元素之王,スーパーロボット大戦OGサーガ 魔装機神 THE LORD OF ELEMENTAL,"psp, nds, ",Winkysoft,Bandai Namco,,,,,,,,,,,,,,,,
神业,神業-KAMIWAZA-,"ps2, ",Acquire,Acquire,,,,,,,,,,,,,,,,
暗黑破坏神 不朽,Diablo Immortal,"ios, ",Blizzard,Blizzard,,,,,,,,,,,,,,,,
猎杀众神,Praey for the Gods,"ps4, xb1, pc, ",动作,No Matter,2019-01-31,false,2019-01-31,false,,,,,,,,,,,,
刀剑神域 夺命凶弹,ソードアートオンライン　フェイタルバレット,"ps4, xb1, pc, ",Bandai Namco,Bandai Namco,2018-02-08,false,2018-02-08,false,,,,,,,,,,,,
YONO与神象,YONO and the Celestial Elephants,"ns, pc, ",2017-10-12,动作,2017-10-12,false,,,,,,,,,,,,,,
神界：原罪2,Divinity: Original Sin 2,"ns, ps4, xb1, ",Larian Studios,Larian Studios,,,最早发售 2017-09-14,true,,,,,,,,,,,,
加速世界VS刀剑神域 千年之黄昏,アクセル・ワールド VS ソードアート・オンライン 千年の黄昏,"ps4, psv, ",Bandai Namco,Bandai Namco,,,2017-03-16,false,,,,,,,,,,,2017-03-16,false
刀剑神域：虚空幻界,Sword Art Online: Hollow Realization,"ps4, psv, ",Bandai Namco,Bandai Namco,,,2016-10-27,false,,,,,,,,,,,2016-10-27,false
噢！我好神,O!My Genesis,"ps4, ",樂陞科技股份有限公司,樂陞科技股份有限公司,,,最早发售 2016-10-13,true,,,,,,,,,,,,
真流行之神2,真流行り神2,"ps4, psv, ps3, ",日本一,日本一,,,2016-07-07,false,,,,,,,,,,,2016-07-07,false
忍者神龟：曼哈顿变种,Teenage Mutant Ninja Turtles: Mutants in Manhattan,"ps4, xb1, pc, ps3, x360, ",PlatinumGames,Activision,2016-05-24,false,2016-05-24,false,,,,,,,,,,,,
原神,Genshin Impact,"ps5, ns, ps4, pc, ios, ",米哈游,米哈游,最早发售 2020-09-28,true,最早发售 2020-09-28,true,最早发售 2021-04-28,true,,,,,,,,,,
暗黑破坏神3,Diablo III,"ns, ps4, xb1, pc, ps3, x360, ",Blizzard,Activision,2012-05-15,false,2012-05-15,false,,,,,,,,,,,,
忍者神龟：施耐德的复仇,Teenage Mutant Ninja Turtles: Shredder's Revenge,"ns, ",Tribute Games,DotEmu,,,,,,,,,,,,,,,,
暗黑破坏神2 狱火重生,Diablo II: Resurrected,"xsx|s, ps5, ns, ps4, xb1, ",Blizzard,Blizzard,,,最早发售 2021-09-23,true,最早发售 2021-09-23,true,,,,,,,,,,
杀出重围,Deus Ex,"pc, ps2, ",Ion Storm,Eidos,2000-06-17,false,,,,,,,,,,,,,,
幻想神姬,,"ios, ",弘煜科技,中手游,,,,,,,,,,,,,,,,
九霄缳神记,JIU XIAO,"pc, ",动作,无常工作室,最早发售 2020-04-15,true,,,,,,,,,,,,,,
侍道外传 刀神,侍道外伝 KATANAKAMI,"ns, ps4, ",Acquire,Spike Chunsoft,,,最早发售 2020-02-20,true,,,,,,,,,,,,
亡命神抽,Dead Man's Draw,"pc, ",Stardock Entertainment,Stardock Entertainment,最早发售 2014-02-06,false,,,,,,,,,,,,,,
御姐武戏 Z 神乐,お姉チャンバラZ ～カグラ～,"x360, ",Tamsoft,D3 Publisher,,,,,,,,,,,,,,,,
众神 解放,Immortal：Unchained,"ps4, xb1, ",Toadman Interactive,Game Odyssey Limited,,,最早发售 2018-09-07,true,,,,,,,,,,,,
钟表神之巢,Lair of the Clockwork God,"ns, ps4, xb1, ",Size Five Games,Size Five Games,,,最早发售 2020-11-06,false,,,,,,,,,,,,
阿兹特克 被遗忘的众神,Aztech Forgotten Gods,"xsx|s, ps5, ns, ps4, xb1, ",Lienzo,Lienzo,,,最早发售 2021-秋季,false,最早发售 2021-秋季,false,,,,,,,,,,
暗黑破坏神4,Diablo IV,"ps4, xb1, ",Blizzard,Activision Blizzard,,,最早发售 发售日未定,false,,,,,,,,,,,,
真流行之神3,真流行り神3,"ns, ",日本一,日本一,,,,,,,,,,,,,,,,
刀剑神域 彼岸游境,Sword Art Online: Alicization Lycoris,"ps4, xb1, ",Bandai Namco,Bandai Namco,,,最早发售 2020-07-09,true,,,,,,,,,,,,
