GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
魔鬼恋人：加强版,Diabolik Lovers Limited V Edition,"psv, ",Otomate,Idea Factory,,,,,,,,,,,,,,,2013-12-19,false
梅露露的工作室加强版：亚兰德的炼金术士3,Atelier Meruru Plus: The Apprentice of Arland,"psv, ps3, ",Gust Co. Ltd.,Koei Tecmo,,,,,,,,,,,,,,,2013-03-20,false
死或生5 加强版,Dead or Alive 5 Plus,"psv, ",Team Ninja,Koei Tecmo,,,,,,,,,,,,,,,2013-03-20,false
无双大蛇2 加强版,無双OROCHI2 Hyper,"wiiu, ",Koei Tecmo,Koei Tecmo,,,,,,,,,,,,,,,,
托托莉的工作室加强版：亚兰德的炼金术士2,Atelier Totori Plus: The Adventure of Arland,"psv, ps3, ",Gust Co. Ltd.,Koei Tecmo,,,,,,,,,,,,,,,2012-11-29,false
信长之野望：天道 威力加强版,信長の野望：天道 with パワーアップキット,"ns, ps3, x360, ",Koei Tecmo,Koei Tecmo,,,,,,,,,,,,,,,,
大航海时代4 威力加强版HD,Uncharted Waters IV with Power-Up Kit HD Version,"ns, ",Koei Tecmo,Koei Tecmo,,,,,,,,,,,,,,,,
银翼杀手：加强版,Blade Runner Enhanced Edition,"ns, ps4, xb1, ",Nightdive Studios,Nightdive Studios,,,最早发售 发售日未定,false,,,,,,,,,,,,
圣诞之吻：加强版,Amagami Ebicore+,"psv, ",Kadokawa Games,Kadokawa Games,,,,,,,,,,,,,,,2014-01-30,false
三国志13 with 威力加强版,三國志13 with パワーアップキット,"ns, ps4, pc, psv, ",Koei Tecmo,Koei Tecmo,最早发售 2017-02-16,true,最早发售 2017-02-16,true,,,,,,,,,,,最早发售 2017-05-25,true
三国志14 with 威力加强版,三國志14 with パワーアップキット,"ns, ps4, ",Koei Tecmo,Koei Tecmo,,,最早发售 2020-12-10,true,,,,,,,,,,,,
信长之野望：大志 威力加强版,信長の野望･大志 with パワーアップキット,"ns, ps4, pc, ",Koei Tecmo,Koei Tecmo,2019-02-14,false,2019-02-14,false,,,,,,,,,,,,
最终幻想世界 加强版,WORLD OF FINAL FANTASY MAXIMA,"ns, ps4, xb1, pc, ",Square Enix,Square Enix,2018-11-06,false,2018-11-06,false,,,,,,,,,,,,
信长之野望：天翔记 威力加强版HD,信長の野望･天翔記 with パワーアップキットHD version,"psv, ",Koei Tecmo,Koei Tecmo,,,,,,,,,,,,,,,2015-11-12,false
神界：原罪 加强版,Divinity Original Sin: Enhanced Edition,"ps4, xb1, ",Larian Studios,Focus Home Interactive,,,最早发售 2015-10-27(美版),true,,,,,,,,,,,,
信长之野望：创造 威力加强版,信長の野望:創造 with パワーアップキット,"ns, ps4, pc, psv, ps3, ",Koei Tecmo,Koei Tecmo,2014-12-11,false,2014-12-11,false,,,,,,,,,,,2014-12-11,false
大富翁:加强版,Monopoly Plus,"ps4, xb1, ps3, x360, ",Asobo Studios,Ubisoft,,,2014-11-26,false,,,,,,,,,,,,
两键格斗 加强版,Divekick Addition Edition,"ps4, xb1, pc, psv, ps3, ",Iron Galaxy,Iron Galaxy,2014-10-08,false,2014-10-08,false,,,,,,,,,,,2014-10-08,false
圣灵之心3 加强版,Arcana Heart 3: Love Max!!!!!,"psv, ps3, x360, ",Examu,Arc System Works,,,,,,,,,,,,,,,2014-05-29,false
非常E麻将加强版,Tottemo E Mahjong Plus,"ps4, ",Arc System Works,Arc System Works,,,2014-02-22,false,,,,,,,,,,,,
