JobName,CompanyName,WorkingArea,Salary
深度学习系统工程师,上海影创信息科技有限公司,北京-海淀区,3-5万/月
深度学习工程师,深圳市东微智能科技股份有限公司,深圳-南山区,1-1.5万/月
深度学习算法工程师,苏州富强科技有限公司,苏州-高新区,1.5-2.5万/月
3D深度学习算法工程师,西安中科光电精密工程有限公司,西安-雁塔区,1.5-3万/月
深度学习课题研究（教学）,梦孚（上海）教育科技有限公司,上海-浦东新区,1.8-2.2万/月
机器/深度学习工程师,福建顶点软件股份有限公司,福州-鼓楼区,0.8-1.6万/月
深度学习嵌入式算法工程师,西人马帝言（北京）科技有限公司,北京-海淀区,2.5-3万/月
深度学习算法工程师（视觉）,南京汇川工业视觉技术开发有限公司,南京,1.6-2.5万/月
软件开发工程师（图像处理、深度学习）,上海船舶工艺研究所（中国船舶工业集团公司第十一研究所）,上海,30-35万/年
深度学习算法工程师,上海思量量子科技有限公司,上海-闵行区,20-30万/年
深度学习算法工程师,思量智能科技（上海）有限公司,上海-闵行区,20-30万/年
深度学习工程师,浙江欧凯车业有限公司,杭州-余杭区,1.5-2万/月
深度学习模型部署移植开发工程师,上海汽车集团股份有限公司,上海-嘉定区,2.5-3万/月
初级工程师（人工智能深度学习）,上海睿杰仕信息技术有限公司,上海-杨浦区,1-2万/月
2-深度学习算法工程师（优化部署）,北京镁伽机器人科技有限公司,上海-徐汇区,1.8-3万/月
深度学习算法工程师（厦门公司）,东莞市泉准电子科技有限公司,厦门-思明区,1.8-3.5万/月
深度学习软件工程师,芯原微电子（上海）股份有限公司,上海-浦东新区,
AIDD算法科学家（机器学习/深度学习）,首药控股（北京）股份有限公司,北京-海淀区,2-2.5万/月
深度学习算法工程师,聚时科技（上海）有限公司,上海-闵行区,2-4万/月
机器/深度学习算法工程师,上海通办信息服务有限公司,成都-高新区,1.2-2.2万/月
软件工程师（深度学习方向）,武汉兆芯集成电路有限公司,武汉-洪山区,1.2-2万/月
深度学习算法专家,武汉木仓科技股份有限公司,武汉,1.5-3万/月
深度学习算法工程师(J17164),深圳华大基因科技有限公司,深圳-盐田区,2-3.5万/月
深度学习算法工程师,宁波江丰生物信息技术有限公司,杭州-滨江区,2-4万/月
深度学习模型优化与加速工程师,航天天安（北京）科技有限公司,北京-顺义区,1.2-2.5万/月
深度学习算法工程师,潜能恒信能源技术股份有限公司,北京-朝阳区,20-50万/年
人工智能/深度学习算法工程师,无锡中感微电子股份有限公司,北京-海淀区,2-3.5万/月
深度学习工程师,北京联海创智信息科技有限公司,北京-海淀区,1.5-2万/月
深度学习/计算机视觉算法,智洋创新科技股份有限公司,淄博,1.1-2.2万/月
深度学习算法工程师,南京图治自动化科技有限公司,南京-秦淮区,1.5-2万/月
深度学习算法工程师,成都通甲优博科技有限责任公司,成都-双流区,1.5-3万/月
深度学习算法工程师,武汉雄楚高晶科技有限公司,武汉-武昌区,0.6-1.2万/月
深度学习研发工程师,广州多益网络股份有限公司,广州-黄埔区,1.2-2.4万/月
深度学习算法工程师,南京陆加壹智能科技有限公司,南京-秦淮区,2-2.5万/月
深度学习算法工程师,苏州沃科汽车科技有限公司,苏州-工业园区,1-1.5万/月
深度学习算法工程师-2022应届生(J10460),晶晨半导体（上海）股份有限公司,上海,1.5-2万/月
深度学习NLP算法主管工程师,广州汽车集团股份有限公司汽车工程研究院,广州-番禺区,40-50万/年
深度学习算法工程师,蓝马智能科技（无锡）有限公司,深圳-南山区,2-3.8万/月
深度学习算法工程师,杭州律橙电子科技有限公司,杭州-江干区,1-1.5万/月
深度学习算法工程师,广州中金育能教育科技有限公司,广州-天河区,2-2.5万/月
深度学习算法工程师（CV方向）,上海樵弋机器人科技有限公司,上海-嘉定区,40-70万/年
深度学习算法工程师,南京中科逆熵科技有限公司,南京-江宁区,2-2.5万/月
深度学习算法工程师,江西裕丰智能农业科技有限公司,赣州,0.8-1万/月
算法工程师-深度学习,成都运达科技股份有限公司,成都,1.3-1.8万/月
深度学习算法工程师（武汉）,广东南方数码科技股份有限公司,武汉-武昌区,1-2万/月
深度学习算法工程师,武汉光目科技有限公司,武汉-东湖新技术产业开发区,1.8-3万/月
深度学习/自然语言处理算法工程师,深度好奇（北京）科技有限公司,北京-海淀区,2-4万/月
深度学习视觉图像算法工程师,海特锐（天津）科技有限公司,天津-津南区,6-10万/年
深度学习算法工程师,北京航空航天大学合肥创新研究院,合肥-新站区,0.8-1.3万/月
0941D4-深度学习算法工程师,平安健康保险股份有限公司,上海-徐汇区,2-2.5万/月
深度学习工程师,广州中科云图智能科技有限公司,广州-越秀区,20-30万/年
智能驾驶深度学习算法工程师,华域视觉科技（上海）有限公司,上海-嘉定区,20-40万/年
深度学习算法工程师,重庆位图信息技术有限公司,北京-海淀区,2-4万/月
深度学习工程师,深圳中科飞测科技股份有限公司,深圳-龙华区,2-3万/月
神经网络深度学习软件工程师,上海华鸢机电有限公司,上海,15-25万/年
深度学习算法工程师（机器视觉方向）,上海淡竹体育科技有限公司,上海-徐汇区,3-4万/月
3D深度学习算法工程师,深圳市重投华讯太赫兹科技有限公司,深圳-南山区,1.5-3万/月
深度学习算法研究员,上海零眸智能科技有限公司,上海-徐汇区,4-5万/月
深度学习算法工程师,上海若澄企业管理咨询有限公司,上海-浦东新区,2-2.5万/月
算法工程师（深度学习/机器视觉工程师）,佛山市禅城区悦颜心美容院,佛山-南海区,1.2-2万/月
深度学习视觉图像算法工程师,搜狐视频,天津,1.5-2万/月
深度学习算法工程师,Yogo Robotics 有个机器人,上海-静安区,1.5-3万/月
算法工程师（深度学习）,江苏普旭科技股份有限公司,南京-秦淮区,1.5-2万/月
安德集团2020校园招聘-助理深度学习算法研究员,北京安德医智科技有限公司,北京-丰台区,1.5-2.5万/月
深度学习算法工程师,中联农业机械股份有限公司,长沙-岳麓区,0.8-1.5万/月
深度学习算法工程师（GAN生成对抗网络）,中国电子科技南湖研究院,嘉兴,2-4万/月
深度机器学习框架软件开发工程师,中兴通讯股份有限公司,南京-雨花台区,1.5-2.5万/月
深度学习研究员,上海千象资产管理有限公司,上海-浦东新区,30-60万/年
深度学习算法工程师,中国石油天然气管道工程有限公司,成都,1-2.5万/月
深度学习算法工程师,中电海康集团有限公司,杭州-余杭区,2-3万/月
深度学习工程师4164,北京四维图新科技股份有限公司,北京-海淀区,3-4万/月
深度学习工程师（医学影像）,深圳极凯科技有限公司,深圳-福田区,0.8-1.6万/月
人工智能/AI/深度学习算法工程师,重庆云网科技股份有限公司,重庆-南岸区,1.5-3.5万/月
